,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
4004,4,Taylor George,Nylah Demps,Molly Fusarelli,Kobi Allston,Tampa,Webber,1595,20180411
4005,5,Alexandra Misca,Sarah Moore,Teryn Mills,Jessica Terry,Tampa,Webber,1595,20180411
4006,1,Aeryn Owens,Katie Sato,Sydney Haynes,Emily Hansen,Cal State Northridge,Cal State Bakersfield,1596,20180412
4007,2,Kristey Markle,Nickeisha Williams,Sarah Garrow,Desiree Sukhov,Cal State Bakersfield,Cal State Northridge,1596,20180412
4008,3,Lauren McMurray,Autumn  Russell,Aleksandra Djordjevic,Briannah Mariner,Cal State Northridge,Cal State Bakersfield,1596,20180412
4009,4,Erin Indermill,Daniella Molinari,Emily Lopes,Mattison Degarmo,Cal State Bakersfield,Cal State Northridge,1596,20180412
4010,5,Nicolette  Pinkney,Lauren Conati,Krista Hernandez,Ally  Barber ,Cal State Northridge,Cal State Bakersfield,1596,20180412
4011,1,Savannah  Slattery,McKayla Ferris,Sydney Haynes,Emily Hansen,LMU,Cal State Bakersfield,1597,20180412
4012,2,Sara Kovac,Jessie Prichard,Desiree Sukhov,Sarah Garrow,LMU,Cal State Bakersfield,1597,20180412
4013,3,Bozena Culo,Maddie  Leiphardt ,Aleksandra Djordjevic,Briannah Mariner,LMU,Cal State Bakersfield,1597,20180412
4014,4,Chloe Reinig,Emma Doud,Emily Lopes,Mattison Degarmo,LMU,Cal State Bakersfield,1597,20180412
4015,5,Cierra Simpson,Kristen Castellanos,Krista Hernandez,Ally  Barber ,LMU,Cal State Bakersfield,1597,20180412
4016,1,Savannah  Slattery,McKayla Ferris,Katie Sato,Aeryn Owens,LMU,Cal State Northridge,1598,20180412
4017,2,Sara Kovac,Jessie Prichard,Kristey Markle,Nickeisha Williams,LMU,Cal State Northridge,1598,20180412
4018,3,Maddie  Leiphardt ,Bozena Culo,Lauren McMurray,Autumn  Russell,Cal State Northridge,LMU,1598,20180412
4019,4,Emma Doud,Chloe Reinig,Erin Indermill,Daniella Molinari,LMU,Cal State Northridge,1598,20180412
4020,5,Kristen Castellanos,Cierra Simpson,Nicolette  Pinkney,Lauren Conati,LMU,Cal State Northridge,1598,20180412
4021,1,Madeline Mertz,Kaylie Mchugh,Krissy Mummey,Katja Ehlers,Tulane,College of Charleston,1599,20180413
4022,2,Lan Nguyen,Tarin Mergener,Devon Rachel,Mckala Rhodes,Tulane,College of Charleston,1599,20180413
4023,3,Anna Chin,Lauren Orlich,Kennedy Madison,Riana  Brennan,Tulane,College of Charleston,1599,20180413
4024,4,Gabriella Becerra,Rio Frohoff,Allison Beckman,Lauren Freed,College of Charleston,Tulane,1599,20180413
4025,5,Ashley Delgado,Addison Hermstad,Logan Manusky,Taylor Foley,Tulane,College of Charleston,1599,20180413
4026,1,Andrea  Velasco,Madison Mader,Lauren Schaefer,Kailyn Case,Rio Hondo College ,Fullerton College,1600,20180411
4027,2,Sara  Harding,Michelle Rosas,Prescilla Gutierrez,Catherine Serna,Rio Hondo College ,Fullerton College,1600,20180411
4028,3,Michell Chavez-Valdivia,Natalie Magallon,Carlie Ortega,Andrea Lopez,Rio Hondo College ,Fullerton College,1600,20180411
4029,4,Felipa Moreno,Stephanie Garcia,Samaria Longstreet,Kristine Perez,Rio Hondo College ,Fullerton College,1600,20180411
4030,5,Madelyn Gastelum,Denyse Perez,Kendall Campos,Ashley Pruitt,Rio Hondo College ,Fullerton College,1600,20180411
4031,1,Margherita Bianchin,Federica Frasca,Kenley Adams,Devon May,FIU,UAB,1601,20180413
4032,2,Katie Friesen,Dorina Klinger,Erin Bognar,Avei Logoleo,FIU,UAB,1601,20180413
4033,3,Lina Bernier,Erika Zembyla,Gabbi Moreno,Emily Martinez,FIU,UAB,1601,20180413
4034,4,Natalia Giron,Estefanie  Bethancourt,Tressa Buckland,Kaylee McClure,FIU,UAB,1601,20180413
4035,5,Mariana De Paula Silva,Taija Thomas,Annie Pringle,Sallianne Napolitano,FIU,UAB,1601,20180413
4036,1,Shannon Williams,Ali Denney,Leah Hardeman,Aleksandra Djuric,South Carolina,Coastal Carolina,1602,20180413
4037,2,Aubrey Ezell,Lydia Dimke,Carla Cahill,Dora Lulic,Coastal Carolina,South Carolina,1602,20180413
4038,3,Cadie Bates,Katie Smith,Shelby Ladewig,Kinga Windisch,South Carolina,Coastal Carolina,1602,20180413
4039,4,Julia Mannisto,Carly Schneider,Tanner Gauthier,Kyla Manning,South Carolina,Coastal Carolina,1602,20180413
4040,5,Macie Tendrich,Leah Perri,Aristea Tontai,Kalin Eske,South Carolina,Coastal Carolina,1602,20180413
4041,1,Shannon Williams,Ali Denney,Kaylie Mchugh,Madeline Mertz,Tulane,South Carolina,1603,20180413
4042,2,Katie Smith,Cadie Bates,Tarin Mergener,Lan Nguyen,Tulane,South Carolina,1603,20180413
4043,3,Aubrey Ezell,Lydia Dimke,Lauren Orlich,Anna Chin,South Carolina,Tulane,1603,20180413
4044,4,Julia Mannisto,Carly Schneider,Ashley Delgado,Addison Hermstad,South Carolina,Tulane,1603,20180413
4045,5,Macie Tendrich,Leah Perri,Rio Frohoff,Gabriella Becerra,South Carolina,Tulane,1603,20180413
4046,1,Ashleigh Atsaros,Andrea Gonzalez,Kacey Mathieson,Jadelyn Forgiarini,Golden West College,Orange Coast College,1604,20180413
4047,2,Jasmine Gonzalez,Akimi Fujikura,Rylee Adair,Devyn Holland,Golden West College,Orange Coast College,1604,20180413
4048,3,Erica Cantley,Cherene Uale,Sierra Lim,Hannah Del Barto,Orange Coast College,Golden West College,1604,20180413
4049,4,Amanda Sosa,Keilani Pearson,Hannah Reid,Molly Thee,Golden West College,Orange Coast College,1604,20180413
4050,5,Melissa Martinez,Holly Hennessy,Enjelica Glatti,Alex Hayes,Golden West College,Orange Coast College,1604,20180413
4051,1,Darby Dunn,Sammee Thomas,Carina Hoff,Courtney Miller,Stetson,UNF,1605,20180413
4052,2,Carly Perales,Sunniva Helland-Hansen,Taryn Griffey,Chaney Howard,UNF,Stetson,1605,20180413
4053,3,Rachel Noble,Samantha Harris,Callie Workman,Brittany Pase,Stetson,UNF,1605,20180413
4054,4,Katinka Krahn,Alexa Richardson,Madilyn McCarty,Nicole DeBolt,Stetson,UNF,1605,20180413
4055,5,Rebecca Ingram,Quinci Birker,Mallory Waggoner,Casey Justice,UNF,Stetson,1605,20180413
4056,1,Sammee Thomas,Darby Dunn,Katie Krawczyk,Morgan Dees,Stetson,Jacksonville,1606,20180413
4057,2,Carly Perales,Sunniva Helland-Hansen,Mallory Mattingly,Lauren Petersen,Stetson,Jacksonville,1606,20180413
4058,3,Samantha Harris,Rachel Noble,Shaylee Befus,Mackenzie Swan,Stetson,Jacksonville,1606,20180413
4059,4,Alexa Richardson,Katinka Krahn,Savannah Siegrist,Shelby Babowicz,Stetson,Jacksonville,1606,20180413
4060,5,Quinci Birker,Rebecca Ingram,Tori Reiser,Bethany Salapek,Stetson,Jacksonville,1606,20180413
4061,1,Amanda Carroll,Mackenzie Allen,Morgan Dees,Katie Krawczyk,FGCU,Jacksonville,1607,20180413
4062,2,Karissa Rhoades,Katherine Puisis,Mallory Mattingly,Lauren Petersen,FGCU,Jacksonville,1607,20180413
4063,3,Giovanna Borgiotti,Ashley Glickert,Shaylee Befus,Mackenzie Swan,FGCU,Jacksonville,1607,20180413
4064,4,Snowy Burnam,Kayla Whetstone,Savannah Siegrist,Shelby Babowicz,FGCU,Jacksonville,1607,20180413
4065,5,Kellie Pernula,Kaitlan Krivdo,Tori Reiser,Bethany Salapek,FGCU,Jacksonville,1607,20180413
4066,1,Carina Hoff,Courtney Miller,Amanda Carroll,Mackenzie Allen,FGCU,UNF,1608,20180413
4067,2,Taryn Griffey,Chaney Howard,Karissa Rhoades,Katherine Puisis,UNF,FGCU,1608,20180413
4068,3,Brittany Pase,Callie Workman,Giovanna Borgiotti,Ashley Glickert,FGCU,UNF,1608,20180413
4069,4,Madilyn McCarty,Nicole DeBolt,Kayla Whetstone,Snowy Burnam,UNF,FGCU,1608,20180413
4070,5,Casey Justice,Mallory Waggoner,Kellie Pernula,Kaitlan Krivdo,UNF,FGCU,1608,20180413
4071,1,Gabby Love,Grace Convey,Cecily Gable,Ginny Gerig,ULM,Austin Peay State ,1609,20180413
4072,2,Kayla Gallant,Maile Sellers,Brooke Moore,Claire Darland,ULM,Austin Peay State ,1609,20180413
4073,3,Rebecca Brown,Catherine Griffith,Jenna Panning,Haley Turner,ULM,Austin Peay State ,1609,20180413
4074,4,Bailey Smith,Taylor  Meyer,Ashley Slay,Katelyn Theiss,Austin Peay State ,ULM,1609,20180413
4075,5,Holland Ponthieux,Allie Kemp,Kaylee Taff,Chloe Stitt,ULM,Austin Peay State ,1609,20180413
4076,1,Trang Christensen,Annika Schwartz,Devon Marunde,Nikki Matters,Stevenson,Principia,1610,20180413
4077,2,Lauren Weaver,Katie Leftridge,Cha Cha Fisher,Emelie Frederikson,Stevenson,Principia,1610,20180413
4078,3,Jessi Freeman,Darian Hileman,Victoria Vandiver,Amanda Roberts,Stevenson,Principia,1610,20180413
4079,4,Julie Nightwine, Victoria  Prokic,Makena Patterson,Emma Herman,Stevenson,Principia,1610,20180413
4080,5,Lizi Cudal,Emily Castro,Sarah Ungerleider,Mesa Goebel,Stevenson,Principia,1610,20180413
4081,1,Cha Cha Fisher,Emelie Frederikson,Jessie Wachtman,Liz Allen,Principia,Morehead State,1611,20180413
4082,2,Devon Marunde,Nikki Matters,Chandler Clark,Olivia Lohmeier,Principia,Morehead State,1611,20180413
4083,3,Emma Herman,Makena Patterson,Alyssa Cecil,Karlee Reynolds,Morehead State,Principia,1611,20180413
4084,4,Amanda Roberts,Victoria Vandiver,Jordan Jones,Rachel Moore,Principia,Morehead State,1611,20180413
4085,5,Sarah Ungerleider,Mesa Goebel,Danielle McCarson,Maddie Fella,Morehead State,Principia,1611,20180413
4086,1,Hayley Tippett,Megan Nash,Gabby Love,Grace Convey,Central Arkansas,ULM,1612,20180413
4087,2,Aly Brinkley,Jessica Martinez,Catherine Griffith,Rebecca Brown,ULM,Central Arkansas,1612,20180413
4088,3,Stephanie Pollnow,Kimberly Schnars,Kayla Gallant,Maile Sellers,Central Arkansas,ULM,1612,20180413
4089,4,Delaney Driver,MC Rogers,Holland Ponthieux,Allie Kemp,Central Arkansas,ULM,1612,20180413
4090,5,Kristine Hjembo,Colene Hamilton,Bailey Smith,Taylor  Meyer,Central Arkansas,ULM,1612,20180413
4091,1,Jessica Martinez,Aly Brinkley,Ginny Gerig,Cecily Gable,Central Arkansas,Austin Peay State ,1613,20180413
4092,2,Megan Nash,Hayley Tippett,Nina Korfhage,Brooke Moore,Central Arkansas,Austin Peay State ,1613,20180413
4093,3,Kristine Hjembo,Colene Hamilton,Jenna Panning,Haley Turner,Central Arkansas,Austin Peay State ,1613,20180413
4094,4,Delaney Driver,MC Rogers,Ashley Slay,Katelyn Theiss,Central Arkansas,Austin Peay State ,1613,20180413
4095,5,Mackenzie  Dear,Shelby Holmes,Kaylee Taff,Chloe Stitt,Central Arkansas,Austin Peay State ,1613,20180413
4096,1,Katja Ehlers,Krissy Mummey,Taylor Fricano,Veronica Snelling,Missouri State,College of Charleston,1614,20180413
4097,2,Devon Rachel,Mckala Rhodes,Julia Hanson,Kelsey Larsen,College of Charleston,Missouri State,1614,20180413
4098,3,Riana  Brennan,Kennedy Madison,Sam Brinkmann,Mikaela Mosquera,College of Charleston,Missouri State,1614,20180413
4099,4,Taylor Foley,Logan Manusky,Sarah Demmer,Caroline Finnell,College of Charleston,Missouri State,1614,20180413
4100,5,Allison Beckman,Lauren Freed,Ivy Reynolds,Lynsey Wright,College of Charleston,Missouri State,1614,20180413
4101,1,Leah Hardeman,Aleksandra Djuric,Taylor Fricano,Veronica Snelling,Coastal Carolina,Missouri State,1615,20180413
4102,2,Dora Lulic,Carla Cahill,Mikaela Mosquera,Sam Brinkmann,Coastal Carolina,Missouri State,1615,20180413
4103,3,Kinga Windisch,Shelby Ladewig,Julia Hanson,Kelsey Larsen,Missouri State,Coastal Carolina,1615,20180413
4104,4,Tanner Gauthier,Kyla Manning,Sarah Demmer,Caroline Finnell,Coastal Carolina,Missouri State,1615,20180413
4105,5,Autumn Otto,Haylie Beck,Lynsey Wright,Ivy Reynolds,Missouri State,Coastal Carolina,1615,20180413
4106,1,Alexandra Bol,Mari Molina,Jami Maffei,Fiona Green,Cabrillo,Foothill College,1616,20180413
4107,2,Hayley Hall,Deirdre Wilson,Brooke Smith,Ivy Johnson,Cabrillo,Foothill College,1616,20180413
4108,3,Paige Schieferstein,Kylie Kvam,Hannah Fields,Katie Wilcox,Cabrillo,Foothill College,1616,20180413
4109,4,Kendra Lis,Alena Fernandez,Iris Calderon,Meleina O'Rourke,Cabrillo,Foothill College,1616,20180413
4110,5,Jolie Samuelson,Ellie Cary,Mel Baron,Amber Lao,Cabrillo,Foothill College,1616,20180413
4111,1,Mari Molina,Alexandra Bol,Mapuhola Sekona,Emma Blockhus,Cabrillo,West Valley College,1617,20180413
4112,2,Hayley Hall,Deirdre Wilson,Hunter Roberts,Katrina Hochmuth,Cabrillo,West Valley College,1617,20180413
4113,3,Paige Schieferstein,Kylie Kvam,Morgan Wright,Kaylin Henderson,West Valley College,Cabrillo,1617,20180413
4114,4,Kendra Lis,Alena Fernandez,Claire Danna,Kristen Hayes,Cabrillo,West Valley College,1617,20180413
4115,5,Jolie Samuelson,Ellie Cary,Lizhya Shoomoonof,Emily Mahoney,Cabrillo,West Valley College,1617,20180413
4116,1,Trang Christensen,Annika Schwartz,Caitlyn Cox,Destiny Crowder,Stevenson,Ottawa,1618,20180413
4117,2,Katie Leftridge,Lauren Weaver,Brooke Fearka,Makayla Aspegren,Stevenson,Ottawa,1618,20180413
4118,3,Jessi Freeman,Darian Hileman,Ayona Tharps,Mikayla Wheeler,Stevenson,Ottawa,1618,20180413
4119,4,Julie Nightwine, Victoria  Prokic,Marissa Chalmers,Jordan Wood,Stevenson,Ottawa,1618,20180413
4120,5,Emily Castro,Lizi Cudal,Paige Krone,Courtney Wheeler,Stevenson,Ottawa,1618,20180413
4121,1,Malia Carr,Shaianne Palos,Andrea  Velasco,Madison Mader,Rio Hondo College ,Mt San Antonio College,1619,20180413
4122,2,Sierra Lujan,Jordon Wilson,Sara  Harding,Michelle Rosas,Mt San Antonio College,Rio Hondo College ,1619,20180413
4123,3,Lauren Quinonez,Alysha Tullar,Michell Chavez-Valdivia,Natalie Magallon,Mt San Antonio College,Rio Hondo College ,1619,20180413
4124,4,Alyssa Bloomfield,Ashly Velazquez,Stephanie Garcia,Felipa Moreno,Rio Hondo College ,Mt San Antonio College,1619,20180413
4125,5,Brianda Valdez,Kierra Coatney,Denyse Perez,Madelyn Gastelum,Mt San Antonio College,Rio Hondo College ,1619,20180413
4126,1,Khamis Berneker,Toso Leae,Viridiana Serrano,Mikelle Taylor,Santa Ana College,Cypress College,1620,20180413
4127,2,Penina Wilder,Kayla Owens,Kayla Long,Kassandra Murillo,Cypress College,Santa Ana College,1620,20180413
4128,3,Jane Woodward,Brianna Georgopoulos,Britany Tran,Iliana Mendoza,Cypress College,Santa Ana College,1620,20180413
4129,4,Jessika Tellez,Marina Pilkington,Destinee Blue,Hannah Degrasse,Cypress College,Santa Ana College,1620,20180413
4130,5,Alicya Siler,Haylee Delgado,Karissa Mumford,Lily Reissmueller,Santa Ana College,Cypress College,1620,20180413
4131,1,Ashleigh Atsaros,Andrea Gonzalez,Viridiana Serrano,Mikelle Taylor,Golden West College,Santa Ana College,1621,20180413
4132,2,Jasmine Gonzalez,Akimi Fujikura,Kayla Long,Kassandra Murillo,Golden West College,Santa Ana College,1621,20180413
4133,3,Cherene Uale,Erica Cantley,Iliana Mendoza,Britany Tran,Golden West College,Santa Ana College,1621,20180413
4134,4,Keilani Pearson,Amanda Sosa,Destinee Blue,Hannah Degrasse,Golden West College,Santa Ana College,1621,20180413
4135,5,Eden Vawaardenburg,Holly Hennessy,Karissa Mumford,Lily Reissmueller,Golden West College,Santa Ana College,1621,20180413
4136,1,Corinne Quiggle,Deahna Kraft,Natalie Anselmo,Olivia Macdonald,Pepperdine,Arizona,1622,20180414
4137,2,Madalyn Roh,Brook Bauer,Hailey Devlin,Stephany Purdue,Pepperdine,Arizona,1622,20180414
4138,3,Heidi Dyer,Gigi Hernandez,Kacey Nady,Makenna Martin,Pepperdine,Arizona,1622,20180414
4139,4,Skylar Caputo,Alexis Filippone,Brooke Burling,Jonny Baham,Arizona,Pepperdine,1622,20180414
4140,5,Nikki Lyons,Maddie Dilfer,Caroline Cordes,Sara Watanabe,Pepperdine,Arizona,1622,20180414
4141,1,Torrey Van Winden,Tia Miric,Natalie Anselmo,Olivia Macdonald,Cal Poly SLO,Arizona,1623,20180414
4142,2,Sam Manley,Emily Sonny,Hailey Devlin,Stephany Purdue,Cal Poly SLO,Arizona,1623,20180414
4143,3,Adlee Van Winden,Taylor Nelson,Kacey Nady,Makenna Martin,Cal Poly SLO,Arizona,1623,20180414
4144,4,Raeann Greisen,Macy Gordon,Caroline Cordes,Sara Watanabe,Cal Poly SLO,Arizona,1623,20180414
4145,5,Heather Pembroke,Hannah Hubbard,Brooke Burling,Jonny Baham,Arizona,Cal Poly SLO,1623,20180414
4146,1,Amanda Carroll,Mackenzie Allen,Courtney Miller,Carina Hoff,UNF,FGCU,1624,20180414
4147,2,Karissa Rhoades,Katherine Puisis,Taryn Griffey,Chaney Howard,FGCU,UNF,1624,20180414
4148,3,Giovanna Borgiotti,Ashley Glickert,Callie Workman,Brittany Pase,FGCU,UNF,1624,20180414
4149,4,Kayla Whetstone,Snowy Burnam,Madilyn McCarty,Nicole DeBolt,FGCU,UNF,1624,20180414
4150,5,Kaitlan Krivdo,Alanya Ryan,Mallory Waggoner,Casey Justice,UNF,FGCU,1624,20180414
4151,1,Corinne Quiggle,Deahna Kraft,Torrey Van Winden,Tia Miric,Pepperdine,Cal Poly SLO,1625,20180414
4152,2,Madalyn Roh,Brook Bauer,Emily Sonny,Jessica  Manley,Pepperdine,Cal Poly SLO,1625,20180414
4153,3,Heidi Dyer,Gigi Hernandez,Adlee Van Winden,Taylor Nelson,Pepperdine,Cal Poly SLO,1625,20180414
4154,4,Skylar Caputo,Alexis Filippone,Raeann Greisen,Macy Gordon,Pepperdine,Cal Poly SLO,1625,20180414
4155,5,Nikki Lyons,Maddie Dilfer,Heather Pembroke,Hannah Hubbard,Pepperdine,Cal Poly SLO,1625,20180414
4156,1,Mackenzie Allen,Amanda Carroll,Morgan Dees,Katie Krawczyk,FGCU,Jacksonville,1626,20180414
4157,2,Karissa Rhoades,Katherine Puisis,Mallory Mattingly,Lauren Petersen,FGCU,Jacksonville,1626,20180414
4158,3,Giovanna Borgiotti,Ashley Glickert,Mackenzie Swan,Shaylee Befus,FGCU,Jacksonville,1626,20180414
4159,4,Kayla Whetstone,Snowy Burnam,Savannah Siegrist,Shelby Babowicz,FGCU,Jacksonville,1626,20180414
4160,5,Courtney VanLiew,Kaitlan Krivdo,Tori Reiser,Bethany Salapek,FGCU,Jacksonville,1626,20180414
4161,1,Megan Nash,Hayley Tippett,Gabby Love,Grace Convey,Central Arkansas,ULM,1627,20180414
4162,2,Jessica Martinez,Aly Brinkley,Kayla Gallant,Maile Sellers,ULM,Central Arkansas,1627,20180414
4163,3,Kimberly Schnars,Stephanie Pollnow,Catherine Griffith,Rebecca Brown,ULM,Central Arkansas,1627,20180414
4164,4,Kristine Hjembo,Colene Hamilton,Bailey Smith,Taylor  Meyer,Central Arkansas,ULM,1627,20180414
4165,5,Delaney Driver,MC Rogers,Holland Ponthieux,Allie Kemp,Central Arkansas,ULM,1627,20180414
4166,1,Megan Nash,Hayley Tippett,Ginny Gerig,Cecily Gable,Central Arkansas,Austin Peay State ,1628,20180414
4167,2,Kimberly Schnars,Stephanie Pollnow,Jenna Panning,Haley Turner,Central Arkansas,Austin Peay State ,1628,20180414
4168,3,Kristine Hjembo,Colene Hamilton,Brooke Moore,Claire Darland,Central Arkansas,Austin Peay State ,1628,20180414
4169,4,Delaney Driver,MC Rogers,Kaylee Taff,Chloe Stitt,Central Arkansas,Austin Peay State ,1628,20180414
4170,5,Shelby Holmes,Mackenzie  Dear,Ashley Slay,Katelyn Theiss,Central Arkansas,Austin Peay State ,1628,20180414
4171,1,Federica Frasca,Margherita Bianchin,Kenley Adams,Devon May,UAB,FIU,1629,20180414
4172,2,Lina Bernier,Erika Zembyla,Erin Bognar,Avei Logoleo,FIU,UAB,1629,20180414
4173,3,Dorina Klinger,Katie Friesen,Gabbi Moreno,Emily Martinez,FIU,UAB,1629,20180414
4174,4,Mariana Dal Pozzo,Taija Thomas,Tressa Buckland,Kaylee McClure,FIU,UAB,1629,20180414
4175,5,Natalia Giron,Estefanie  Bethancourt,Annie Pringle,Sallianne Napolitano,FIU,UAB,1629,20180414
4176,1,Abril Bustamante,Tina Graudina,Jordan Anderson,Kimmy Gardiner,USC,Washington,1630,20180414
4177,2,Joy Dennis,Cammie Dorn,Destiny Julye,Courtney Schwan,Washington,USC,1630,20180414
4178,3,Terese Cannon,Sammy Slater,Carly Dehoog,Shayne Mcpherson,USC,Washington,1630,20180414
4179,4,Haley Hallgren,Alexandra Poletto,Kara Bajema,Anna Crabtree,USC,Washington,1630,20180414
4180,5,Jenna Belton,Maja Kaiser,Samantha  Drechsel,Natalie Robinson,USC,Washington,1630,20180414
4181,1,Abril Bustamante,Tina Graudina,Morgan Hentz,Amelia Smith,USC,Stanford,1631,20180414
4182,2,Joy Dennis,Cammie Dorn,Courtney Bowen,Sunny Villapando,Stanford,USC,1631,20180414
4183,3,Terese Cannon,Sammy Slater,Kate Formico,Catherine Raquel,USC,Stanford,1631,20180414
4184,4,Haley Hallgren,Alexandra Poletto,Payton Chang,Caitlin Keefe,USC,Stanford,1631,20180414
4185,5,Jenna Belton,Jo Kremer,Shannon Richardson,Blake Sharp,Stanford,USC,1631,20180414
4186,1,Amelia Smith,Morgan Hentz,Lindsey Vander Weide,August Raskie,Stanford,Oregon,1632,20180414
4187,2,Sunny Villapando,Courtney Bowen,Taylor Agost,Josie Cole,Stanford,Oregon,1632,20180414
4188,3,Kate Formico,Catherine Raquel,Lauren  Page,Willow Johnson ,Stanford,Oregon,1632,20180414
4189,4,Caitlin Keefe,Payton Chang,Maggie Scott,Ronika Stone,Stanford,Oregon,1632,20180414
4190,5,Shannon Richardson,Blake Sharp,Marine Hall-Poirier,Kyra Hanawahine,Stanford,Oregon,1632,20180414
4191,1,Alexia Inman,Mima Mirkovic,Lindsey Vander Weide,August Raskie,Cal,Oregon,1633,20180414
4192,2,Jessica Gaffney,Iya Lindahl,Taylor Agost,Josie Cole,Cal,Oregon,1633,20180414
4193,3,Bryce Bark,Madison Dueck,Willow Johnson ,Lauren  Page,Cal,Oregon,1633,20180414
4194,4,Caroline Schafer,Abby Waldburger,Maggie Scott,Ronika Stone,Cal,Oregon,1633,20180414
4195,5,Grace Campbell,Maddie Micheletti,Marine Hall-Poirier,Kyra Hanawahine,Cal,Oregon,1633,20180414
4196,1,Kaylie Mchugh,Madeline Mertz,Taylor Fricano,Veronica Snelling,Tulane,Missouri State,1634,20180414
4197,2,Tarin Mergener,Lan Nguyen,Mikaela Mosquera,Sam Brinkmann,Tulane,Missouri State,1634,20180414
4198,3,Lauren Orlich,Anna Chin,Kelsey Larsen,Julia Hanson,Tulane,Missouri State,1634,20180414
4199,4,Addison Hermstad,Ashley Delgado,Sarah Demmer,Caroline Finnell,Tulane,Missouri State,1634,20180414
4200,5,Rio Frohoff,Gabriella Becerra,Lynsey Wright,Ivy Reynolds,Tulane,Missouri State,1634,20180414
4201,1,Kaylie Mchugh,Madeline Mertz,Aleksandra Djuric,Leah Hardeman,Tulane,Coastal Carolina,1635,20180414
4202,2,Lan Nguyen,Tarin Mergener,Dora Lulic,Carla Cahill,Tulane,Coastal Carolina,1635,20180414
4203,3,Lauren Orlich,Anna Chin,Tanner Gauthier,Kinga Windisch,Coastal Carolina,Tulane,1635,20180414
4204,4,Addison Hermstad,Ashley Delgado,Shelby Ladewig,Kyla Manning,Tulane,Coastal Carolina,1635,20180414
4205,5,Rio Frohoff,Gabriella Becerra,Autumn Otto,Haylie Beck,Tulane,Coastal Carolina,1635,20180414
4206,1,Erin Martin,Maddie Irwin,Eighmy Dobbins,Katelyn Mueller,New Mexico,Abilene Christian,1636,20180414
4207,2,Eastyn Baleto,Lauren Twitty,Jacey Smith,Kendall Bosse,New Mexico,Abilene Christian,1636,20180414
4208,3,Yasmin Tan,Chloe Crappell,Amy Weiss,Kennedy Shelstead,New Mexico,Abilene Christian,1636,20180414
4209,4,Carly Beddingfield,Mercedes Pacheco,Brooke Riley,Lauren Walker,New Mexico,Abilene Christian,1636,20180414
4210,5,Kayla Long,Abbey Wilson,Sofia Resendiz,Paris Cosley,New Mexico,Abilene Christian,1636,20180414
4211,1,Gabby Atchley,Whitney Walker,Maddie Irwin,Erin Martin,New Mexico,Texas A&M; Kingsville,1637,20180414
4212,2,Macy Berg,Madison Brabham,Lauren Twitty,Eastyn Baleto,New Mexico,Texas A&M; Kingsville,1637,20180414
