,division_x,compID,location,date,college,first_name,last_name,position,result,score,division_y,mu,sigma
0,DI,1579,"Stanford, Ca",2018-04-08,Pacific,Kaitlyn,Lines,2,0,"21-17, 21-14",DI,19.463019603092192,4.7496370572753746
1,DI,1579,"Stanford, Ca",2018-04-08,Pacific,Roni,Long,2,0,"21-17, 21-14",DI,29.020377923789408,4.427938671457379
2,DI,1579,"Stanford, Ca",2018-04-08,UCLA,Lily,Justine,2,1,"21-17, 21-14",DI,42.24386944806954,2.987629663169068
3,DI,1579,"Stanford, Ca",2018-04-08,UCLA,Sarah,Sponcil,2,1,"21-17, 21-14",DI,42.2438694480695,2.987629663169068
0,DI,1579,"Stanford, Ca",2018-04-08,Pacific,Katrin,Gotterba,3,0,"21-17, 21-18",DI,33.459352121709095,4.118480053101656
1,DI,1579,"Stanford, Ca",2018-04-08,Pacific,Alex,Holt,3,0,"21-17, 21-18",DI,33.459352121709095,4.118480053101656
2,DI,1579,"Stanford, Ca",2018-04-08,UCLA,Mac,May,3,1,"21-17, 21-18",DI,36.64364832216228,3.1226474436542553
3,DI,1579,"Stanford, Ca",2018-04-08,UCLA,Savvy,Simo,3,1,"21-17, 21-18",DI,39.801175690694485,3.105410934269423
0,DI,1579,"Stanford, Ca",2018-04-08,Pacific,Emily,Baptista,4,0,"21-17, 23-25, 15-8",DI,22.23230827711623,5.50524212787543
1,DI,1579,"Stanford, Ca",2018-04-08,Pacific,Maycie,LaBass,4,0,"21-17, 23-25, 15-8",DI,28.583449567563285,4.6612055657316445
2,DI,1579,"Stanford, Ca",2018-04-08,UCLA,Madi,Yeomans,4,1,"21-17, 23-25, 15-8",DI,30.22262900145258,4.2516134901389515
3,DI,1579,"Stanford, Ca",2018-04-08,UCLA,Elise,Zappia,4,1,"21-17, 23-25, 15-8",DI,37.54466821350857,2.842163623938285
0,DI,1579,"Stanford, Ca",2018-04-08,Pacific,Ashlyn,Fleming,5,0,"21-14, 21-15",DI,19.554243868053522,4.383895047705601
1,DI,1579,"Stanford, Ca",2018-04-08,Pacific,Taylor,Poncetta,5,0,"21-14, 21-15",DI,27.31540968384763,4.443404583479691
2,DI,1579,"Stanford, Ca",2018-04-08,UCLA,Izzy,Carey,5,1,"21-14, 21-15",DI,38.71425136353466,3.1540643754668483
3,DI,1579,"Stanford, Ca",2018-04-08,UCLA,Megan,Muret,5,1,"21-14, 21-15",DI,38.71425136353466,3.1540643754668483
0,DI,1580,"Stanford, Ca",2018-04-08,Stanford,Morgan,Hentz,1,0,"21-11, 19-21, 15-8",DI,39.6584166986497,4.027621004867642
1,DI,1580,"Stanford, Ca",2018-04-08,Stanford,Amelia,Smith,1,0,"21-11, 19-21, 15-8",DI,39.6584166986497,4.027621004867642
2,DI,1580,"Stanford, Ca",2018-04-08,UCLA,Megan,McNamara,1,1,"21-11, 19-21, 15-8",DI,51.99360697747253,3.174857538731281
3,DI,1580,"Stanford, Ca",2018-04-08,UCLA,Nicole,McNamara,1,1,"21-11, 19-21, 15-8",DI,51.99360697747253,3.174857538731281
0,DI,1580,"Stanford, Ca",2018-04-08,Stanford,Courtney,Bowen,2,0,"21-8, 21-18",DI,34.95428046428117,3.58443574312184
1,DI,1580,"Stanford, Ca",2018-04-08,Stanford,Sunny,Villapando,2,0,"21-8, 21-18",DI,43.44810890844779,3.7726468217800986
2,DI,1580,"Stanford, Ca",2018-04-08,UCLA,Lily,Justine,2,1,"21-8, 21-18",DI,43.01834706291086,2.925515148139357
3,DI,1580,"Stanford, Ca",2018-04-08,UCLA,Sarah,Sponcil,2,1,"21-8, 21-18",DI,43.018347062910834,2.925515148139357
0,DI,1580,"Stanford, Ca",2018-04-08,UCLA,Mac,May,3,0,"21-19, 15-21, 15-12",DI,34.83554071679498,3.0082075175306238
1,DI,1580,"Stanford, Ca",2018-04-08,UCLA,Savvy,Simo,3,0,"21-19, 15-21, 15-12",DI,38.015160026653646,2.9929027664809555
2,DI,1580,"Stanford, Ca",2018-04-08,Stanford,Kate,Formico,3,1,"21-19, 15-21, 15-12",DI,35.31691233328111,3.5280576984384133
3,DI,1580,"Stanford, Ca",2018-04-08,Stanford,Catherine,Raquel,3,1,"21-19, 15-21, 15-12",DI,28.545028826342186,3.6444597498920364
0,DI,1580,"Stanford, Ca",2018-04-08,Stanford,Payton,Chang,4,0,"21-13, 21-11",DI,25.9185999081046,3.816897434132689
1,DI,1580,"Stanford, Ca",2018-04-08,Stanford,Caitlin,Keefe,4,0,"21-13, 21-11",DI,26.169611648729482,3.6777922559281286
2,DI,1580,"Stanford, Ca",2018-04-08,UCLA,Izzy,Carey,4,1,"21-13, 21-11",DI,38.84374270234656,3.145363451353654
3,DI,1580,"Stanford, Ca",2018-04-08,UCLA,Megan,Muret,4,1,"21-13, 21-11",DI,38.84374270234656,3.145363451353654
0,DI,1580,"Stanford, Ca",2018-04-08,Stanford,Shannon,Richardson,5,0,"21-17, 21-10",DI,23.713584970006657,6.234950225382418
1,DI,1580,"Stanford, Ca",2018-04-08,Stanford,Blake,Sharp,5,0,"21-17, 21-10",DI,28.872527845834572,5.93068929157852
2,DI,1580,"Stanford, Ca",2018-04-08,UCLA,Madi,Yeomans,5,1,"21-17, 21-10",DI,30.70279610280594,4.166268917761528
3,DI,1580,"Stanford, Ca",2018-04-08,UCLA,Elise,Zappia,5,1,"21-17, 21-10",DI,37.786992520597636,2.8177729376685274
0,DI,1581,"New Orleans, La",2018-04-08,Central Arkansas,Aly,Brinkley,1,0,"21-14, 21-10",DI,22.80751665006487,5.128434473380604
1,DI,1581,"New Orleans, La",2018-04-08,Central Arkansas,Jessica,Martinez,1,0,"21-14, 21-10",DI,25.542135269386556,4.70200231677228
2,DI,1581,"New Orleans, La",2018-04-08,Tulane,Kaylie,Mchugh,1,1,"21-14, 21-10",DI,46.6073704388735,3.282875298070282
3,DI,1581,"New Orleans, La",2018-04-08,Tulane,Madeline,Mertz,1,1,"21-14, 21-10",DI,46.6073704388735,3.282875298070282
0,DI,1581,"New Orleans, La",2018-04-08,Central Arkansas,Stephanie,Pollnow,2,0,"9-21, 21-12, 15-10",DI,26.404204892945387,5.553938535695703
1,DI,1581,"New Orleans, La",2018-04-08,Central Arkansas,Kimberly,Schnars,2,0,"9-21, 21-12, 15-10",DI,24.763626077597443,6.386587097742831
2,DI,1581,"New Orleans, La",2018-04-08,Tulane,Anna,Chin,2,1,"9-21, 21-12, 15-10",DI,29.96213036620417,3.127861758423969
3,DI,1581,"New Orleans, La",2018-04-08,Tulane,Lauren,Orlich,2,1,"9-21, 21-12, 15-10",DI,30.368699718400507,3.108539421537378
0,DI,1581,"New Orleans, La",2018-04-08,Central Arkansas,Megan,Nash,3,0,"21-17, 17-21, 15-12",DI,31.331765082961912,4.567907074772436
1,DI,1581,"New Orleans, La",2018-04-08,Central Arkansas,Hayley,Tippett,3,0,"21-17, 17-21, 15-12",DI,31.331765082961912,4.567907074772436
2,DI,1581,"New Orleans, La",2018-04-08,Tulane,Tarin,Mergener,3,1,"21-17, 17-21, 15-12",DI,32.096490470042625,2.8295368871074107
3,DI,1581,"New Orleans, La",2018-04-08,Tulane,Lan,Nguyen,3,1,"21-17, 17-21, 15-12",DI,31.911011642184693,2.802442796645438
0,DI,1581,"New Orleans, La",2018-04-08,Tulane,Gabriella,Becerra,4,0,"21-15, 21-15",DI,26.6219859439645,3.2496980512995917
1,DI,1581,"New Orleans, La",2018-04-08,Tulane,Rio,Frohoff,4,0,"21-15, 21-15",DI,29.835601689786483,3.1459315569936828
2,DI,1581,"New Orleans, La",2018-04-08,Central Arkansas,Colene,Hamilton,4,1,"21-15, 21-15",DI,30.6621828740469,4.90126001857507
3,DI,1581,"New Orleans, La",2018-04-08,Central Arkansas,Kristine,Hjembo,4,1,"21-15, 21-15",DI,30.6621828740469,4.90126001857507
0,DI,1581,"New Orleans, La",2018-04-08,Central Arkansas,Delaney,Driver,5,0,"19-21, 21-17, 15-13",DI,24.841475625862095,4.467826340428213
1,DI,1581,"New Orleans, La",2018-04-08,Central Arkansas,MC,Rogers,5,0,"19-21, 21-17, 15-13",DI,24.841475625862095,4.467826340428213
2,DI,1581,"New Orleans, La",2018-04-08,Tulane,Ashley,Delgado,5,1,"19-21, 21-17, 15-13",DI,27.58816185843346,3.047082376200245
3,DI,1581,"New Orleans, La",2018-04-08,Tulane,Addison,Hermstad,5,1,"19-21, 21-17, 15-13",DI,30.01060383973329,3.3374123917388903
0,DI,1582,"New Orleans, La",2018-04-08,New Orleans,Victoria,Corcoran,1,0,"21-9, 21-15",DI,29.378334245155063,4.453280784026726
1,DI,1582,"New Orleans, La",2018-04-08,New Orleans,Cara,Sander,1,0,"21-9, 21-15",DI,25.452478505196652,4.839601095598065
2,DI,1582,"New Orleans, La",2018-04-08,Tulane,Kaylie,Mchugh,1,1,"21-9, 21-15",DI,47.208847663118334,3.2832365227940965
3,DI,1582,"New Orleans, La",2018-04-08,Tulane,Madeline,Mertz,1,1,"21-9, 21-15",DI,47.208847663118334,3.2832365227940965
0,DI,1582,"New Orleans, La",2018-04-08,Tulane,Anna,Chin,2,0,"21-17, 17-21, 15-13",DI,28.99903483777201,3.0379370092549163
1,DI,1582,"New Orleans, La",2018-04-08,Tulane,Lauren,Orlich,2,0,"21-17, 17-21, 15-13",DI,29.421150475299864,3.020313552521534
2,DI,1582,"New Orleans, La",2018-04-08,New Orleans,Veronica,Corcoran,2,1,"21-17, 17-21, 15-13",DI,26.31811303929764,4.602897020807022
3,DI,1582,"New Orleans, La",2018-04-08,New Orleans,Rachel,Kuhn,2,1,"21-17, 17-21, 15-13",DI,30.376070219730874,4.425985132366258
0,DI,1582,"New Orleans, La",2018-04-08,New Orleans,Madison,Miller,3,0,"21-15, 21-15",DI,19.924563444980045,4.2440666381119705
1,DI,1582,"New Orleans, La",2018-04-08,New Orleans,Brianna,Vega,3,0,"21-15, 21-15",DI,21.946962530505903,4.376721840719351
2,DI,1582,"New Orleans, La",2018-04-08,Tulane,Tarin,Mergener,3,1,"21-15, 21-15",DI,32.343783788808146,2.8187936682811316
3,DI,1582,"New Orleans, La",2018-04-08,Tulane,Lan,Nguyen,3,1,"21-15, 21-15",DI,32.15740436872255,2.792052185317687
0,DI,1582,"New Orleans, La",2018-04-08,New Orleans,Blessings,Dunn,4,0,"21-14, 13-21, 15-4",DI,22.347935423917523,5.461551244580197
1,DI,1582,"New Orleans, La",2018-04-08,New Orleans,Kaitlyn,Grice,4,0,"21-14, 13-21, 15-4",DI,21.659743595867425,4.274219127094467
2,DI,1582,"New Orleans, La",2018-04-08,Tulane,Gabriella,Becerra,4,1,"21-14, 13-21, 15-4",DI,27.03103524960611,3.2001309853164073
3,DI,1582,"New Orleans, La",2018-04-08,Tulane,Rio,Frohoff,4,1,"21-14, 13-21, 15-4",DI,30.22524228369321,3.101116779833703
0,DI,1582,"New Orleans, La",2018-04-08,New Orleans,Ally,Carr,5,0,"19-21, 21-17, 15-7",DI,13.304118603930917,5.496299415674999
1,DI,1582,"New Orleans, La",2018-04-08,New Orleans,Maxine,Walsh,5,0,"19-21, 21-17, 15-7",DI,13.57024064666903,6.113541984376645
2,DI,1582,"New Orleans, La",2018-04-08,Tulane,Briana,Correa,5,1,"19-21, 21-17, 15-7",DI,18.978598773552722,5.006747259241218
3,DI,1582,"New Orleans, La",2018-04-08,Tulane,Christina,Mcafee,5,1,"19-21, 21-17, 15-7",DI,24.516353787371933,5.972784132112349
0,DI,1583,"Stanford, Ca",2018-04-08,Pacific,Andie,Shelton,1,0,"21-17, 21-10",DI,26.019628184342054,5.372183928164587
1,DI,1583,"Stanford, Ca",2018-04-08,Pacific,Skylar,Wine,1,0,"21-17, 21-10",DI,32.72923261788603,4.422446974878817
2,DI,1583,"Stanford, Ca",2018-04-08,Cal Poly SLO,Sam,Manley,1,1,"21-17, 21-10",DI,40.36705918124247,4.140505598737446
3,DI,1583,"Stanford, Ca",2018-04-08,Cal Poly SLO,Emily,Sonny,1,1,"21-17, 21-10",DI,40.36705918124246,4.140505598737446
0,DI,1583,"Stanford, Ca",2018-04-08,Pacific,Kaitlyn,Lines,2,0,"21-9, 21-16",DI,19.682211488182357,4.715837009011608
1,DI,1583,"Stanford, Ca",2018-04-08,Pacific,Roni,Long,2,0,"21-9, 21-16",DI,29.250142299668106,4.400755144372634
2,DI,1583,"Stanford, Ca",2018-04-08,Cal Poly SLO,Taylor,Nelson,2,1,"21-9, 21-16",DI,41.81096863806379,4.275954036971384
3,DI,1583,"Stanford, Ca",2018-04-08,Cal Poly SLO,Adlee,Van Winden,2,1,"21-9, 21-16",DI,33.955708445133276,3.8689476525896462
0,DI,1583,"Stanford, Ca",2018-04-08,Pacific,Katrin,Gotterba,3,0,"22-20, 21-13",DI,32.05485218643217,3.9167456457321106
1,DI,1583,"Stanford, Ca",2018-04-08,Pacific,Alex,Holt,3,0,"22-20, 21-13",DI,32.05485218643217,3.9167456457321106
2,DI,1583,"Stanford, Ca",2018-04-08,Cal Poly SLO,Macy,Gordon,3,1,"22-20, 21-13",DI,30.36326820955515,3.3358414903464464
3,DI,1583,"Stanford, Ca",2018-04-08,Cal Poly SLO,Raeann,Greisen,3,1,"22-20, 21-13",DI,35.76854154838837,3.185877532764097
0,DI,1583,"Stanford, Ca",2018-04-08,Pacific,Emily,Baptista,4,0,"22-20, 21-11",DI,21.80133918204081,5.329221688258703
1,DI,1583,"Stanford, Ca",2018-04-08,Pacific,Hanne,De Schrijver,4,0,"22-20, 21-11",DI,24.71419893712487,4.597735727796395
2,DI,1583,"Stanford, Ca",2018-04-08,Cal Poly SLO,Hannah,Hubbard,4,1,"22-20, 21-11",DI,32.76412125428792,3.32024647373094
3,DI,1583,"Stanford, Ca",2018-04-08,Cal Poly SLO,Heather,Pembroke,4,1,"22-20, 21-11",DI,30.946192897128395,3.531315944040405
0,DI,1583,"Stanford, Ca",2018-04-08,Pacific,Ashlyn,Fleming,5,0,"21-14, 21-18",DI,18.873692033163554,4.269984036670724
1,DI,1583,"Stanford, Ca",2018-04-08,Pacific,Taylor,Poncetta,5,0,"21-14, 21-18",DI,26.614896574325066,4.324705994937192
2,DI,1583,"Stanford, Ca",2018-04-08,Cal Poly SLO,Brayden,Gruenewald,5,1,"21-14, 21-18",DI,27.18418344558298,5.249957299166318
3,DI,1583,"Stanford, Ca",2018-04-08,Cal Poly SLO,Jamie,Stivers,5,1,"21-14, 21-18",DI,30.538659842931413,6.958734272329108
0,DI,1584,"Stanford, Ca",2018-04-08,Saint Mary's,Morgan,Hughes,1,0,"21-15, 21-15",DI,38.91813511531697,4.055465656311001
1,DI,1584,"Stanford, Ca",2018-04-08,Saint Mary's,Payton,Rund,1,0,"21-15, 21-15",DI,38.91813511531697,4.055465656311001
2,DI,1584,"Stanford, Ca",2018-04-08,Cal Poly SLO,Tia,Miric,1,1,"21-15, 21-15",DI,42.694586258948824,3.728993858549155
3,DI,1584,"Stanford, Ca",2018-04-08,Cal Poly SLO,Torrey,Van Winden,1,1,"21-15, 21-15",DI,42.694586258948824,3.728993858549155
0,DI,1584,"Stanford, Ca",2018-04-08,Saint Mary's,Emily,Bible,2,0,"21-16, 21-14",DI,32.83016708815865,3.870252453364561
1,DI,1584,"Stanford, Ca",2018-04-08,Saint Mary's,Lindsey,Knudsen,2,0,"21-16, 21-14",DI,32.83016708815865,3.870252453364561
2,DI,1584,"Stanford, Ca",2018-04-08,Cal Poly SLO,Sam,Manley,2,1,"21-16, 21-14",DI,40.98666642606762,4.059233785018933
3,DI,1584,"Stanford, Ca",2018-04-08,Cal Poly SLO,Emily,Sonny,2,1,"21-16, 21-14",DI,40.98666642606761,4.059233785018933
0,DI,1584,"Stanford, Ca",2018-04-08,Saint Mary's,Sarah,Chase,3,0,"21-10, 21-15",DI,28.50989112387146,3.8323518771401903
1,DI,1584,"Stanford, Ca",2018-04-08,Saint Mary's,Mary,Hernandez,3,0,"21-10, 21-15",DI,28.50989112387146,3.8323518771401903
2,DI,1584,"Stanford, Ca",2018-04-08,Cal Poly SLO,Taylor,Nelson,3,1,"21-10, 21-15",DI,42.2167587209769,4.212488441333883
3,DI,1584,"Stanford, Ca",2018-04-08,Cal Poly SLO,Adlee,Van Winden,3,1,"21-10, 21-15",DI,34.32420095836238,3.8222902132724554
0,DI,1584,"Stanford, Ca",2018-04-08,Saint Mary's,Lindsey,Calvin,4,0,"21-14, 20-22, 15-9",DI,29.749557746054155,4.121690141480891
1,DI,1584,"Stanford, Ca",2018-04-08,Saint Mary's,Kelsey,Knudsen,4,0,"21-14, 20-22, 15-9",DI,26.115092706275593,3.9597950158984356
2,DI,1584,"Stanford, Ca",2018-04-08,Cal Poly SLO,Macy,Gordon,4,1,"21-14, 20-22, 15-9",DI,30.85899948390987,3.2697252979316245
3,DI,1584,"Stanford, Ca",2018-04-08,Cal Poly SLO,Raeann,Greisen,4,1,"21-14, 20-22, 15-9",DI,36.22951379684151,3.128513838960056
0,DI,1584,"Stanford, Ca",2018-04-08,Saint Mary's,Madi,Wilkerson,5,0,"22-20, 21-17",DI,25.7012967398708,4.30121876046305
1,DI,1584,"Stanford, Ca",2018-04-08,Saint Mary's,Sienna,Young,5,0,"22-20, 21-17",DI,26.081279495492566,4.586649337873756
2,DI,1584,"Stanford, Ca",2018-04-08,Cal Poly SLO,Hannah,Hubbard,5,1,"22-20, 21-17",DI,33.1492334907167,3.2640111711219846
3,DI,1584,"Stanford, Ca",2018-04-08,Cal Poly SLO,Heather,Pembroke,5,1,"22-20, 21-17",DI,31.37523816636833,3.4633129778991334
0,DI,1585,"Honolulu, Hi",2018-04-08,Washington,Jordan,Anderson,1,0,"17-21, 21-12, 15-9",DI,40.024894690432696,4.353817280090149
1,DI,1585,"Honolulu, Hi",2018-04-08,Washington,Kimmy,Gardiner,1,0,"17-21, 21-12, 15-9",DI,40.0248946904327,4.353817280090149
2,DI,1585,"Honolulu, Hi",2018-04-08,Hawaii,Emily,Maglio,1,1,"17-21, 21-12, 15-9",DI,51.71126080222662,3.541407633210011
3,DI,1585,"Honolulu, Hi",2018-04-08,Hawaii,Ka'iwi,Schucht,1,1,"17-21, 21-12, 15-9",DI,51.71126080222662,3.541407633210011
0,DI,1585,"Honolulu, Hi",2018-04-08,Washington,Destiny,Julye,2,0,"21-13, 21-15",DI,34.71018548914862,3.9288736154280466
1,DI,1585,"Honolulu, Hi",2018-04-08,Washington,Courtney,Schwan,2,0,"21-13, 21-15",DI,34.71018548914865,3.9288736154280466
2,DI,1585,"Honolulu, Hi",2018-04-08,Hawaii,Morgan,Martin,2,1,"21-13, 21-15",DI,44.684368396926075,3.477067871754887
3,DI,1585,"Honolulu, Hi",2018-04-08,Hawaii,Lea,Monkhouse,2,1,"21-13, 21-15",DI,44.28628119347879,3.5053409548707584
0,DI,1585,"Honolulu, Hi",2018-04-08,Washington,Carly,Dehoog,3,0,"21-17, 21-18",DI,36.373565803484574,3.708954903938317
1,DI,1585,"Honolulu, Hi",2018-04-08,Washington,Shayne,Mcpherson,3,0,"21-17, 21-18",DI,36.373565803484574,3.708954903938317
2,DI,1585,"Honolulu, Hi",2018-04-08,Hawaii,Carly,Kan,3,1,"21-17, 21-18",DI,39.418876962510936,2.9864425016831833
3,DI,1585,"Honolulu, Hi",2018-04-08,Hawaii,Laurel,Weaver,3,1,"21-17, 21-18",DI,38.83046815178089,3.0121315679534475
0,DI,1585,"Honolulu, Hi",2018-04-08,Washington,Anna,Crabtree,4,0,"21-17, 21-15",DI,28.9682900316764,4.242529674974018
1,DI,1585,"Honolulu, Hi",2018-04-08,Washington,Natalie,Robinson,4,0,"21-17, 21-15",DI,28.968290031676403,4.242529674974018
2,DI,1585,"Honolulu, Hi",2018-04-08,Hawaii,Ari,Homayun,4,1,"21-17, 21-15",DI,36.943253548671024,3.2377061825493305
3,DI,1585,"Honolulu, Hi",2018-04-08,Hawaii,Amy,Ozee,4,1,"21-17, 21-15",DI,36.943253548671024,3.2377061825493305
0,DI,1585,"Honolulu, Hi",2018-04-08,Washington,Kara,Bajema,5,0,"21-18, 21-12",DI,23.12479791959087,4.602463143417824
1,DI,1585,"Honolulu, Hi",2018-04-08,Washington,Samantha,Drechsel,5,0,"21-18, 21-12",DI,23.57252012213628,6.0391314431423195
2,DI,1585,"Honolulu, Hi",2018-04-08,Hawaii,Hi'ilawe,Huddleston,5,1,"21-18, 21-12",DI,31.327444683268787,6.038463968583575
3,DI,1585,"Honolulu, Hi",2018-04-08,Hawaii,Hannah,Zalopany,5,1,"21-18, 21-12",DI,34.48558263037398,3.3446675124975593
0,DI,1586,"Honolulu, Hi",2018-04-08,Utah,Adore,Anae,1,0,"21-18, 22-20",DI,32.7416310323838,6.332011238077135
1,DI,1586,"Honolulu, Hi",2018-04-08,Utah,Dani,Barton,1,0,"21-18, 22-20",DI,32.7416310323838,6.332011238077135
2,DI,1586,"Honolulu, Hi",2018-04-08,LMU,McKayla,Ferris,1,1,"21-18, 22-20",DI,36.74847188210279,3.6720396540151503
3,DI,1586,"Honolulu, Hi",2018-04-08,LMU,Savannah,Slattery,1,1,"21-18, 22-20",DI,36.556755637557174,3.6650266472391464
0,DI,1586,"Honolulu, Hi",2018-04-08,Utah,Tawnee,Luafalemana,2,0,"20-22, 21-19, 15-11",DI,23.18048240572874,7.110096861644221
1,DI,1586,"Honolulu, Hi",2018-04-08,Utah,Melissa,Powell,2,0,"20-22, 21-19, 15-11",DI,23.180482405728743,7.110096861644221
2,DI,1586,"Honolulu, Hi",2018-04-08,LMU,Sara,Kovac,2,1,"20-22, 21-19, 15-11",DI,33.8639894196576,3.4748551807291315
3,DI,1586,"Honolulu, Hi",2018-04-08,LMU,Jessie,Prichard,2,1,"20-22, 21-19, 15-11",DI,33.87757347387375,3.4686226747493603
0,DI,1586,"Honolulu, Hi",2018-04-08,Utah,Brianna,Doehrmann,3,0,"21-18, 21-12",DI,20.235224671716814,6.530088171305493
1,DI,1586,"Honolulu, Hi",2018-04-08,Utah,Kenzie,Koerber,3,0,"21-18, 21-12",DI,20.235224671716814,6.530088171305493
2,DI,1586,"Honolulu, Hi",2018-04-08,LMU,Bozena,Culo,3,1,"21-18, 21-12",DI,26.591000252596253,3.364520395368485
3,DI,1586,"Honolulu, Hi",2018-04-08,LMU,Maddie,Leiphardt,3,1,"21-18, 21-12",DI,25.180239935096644,3.337345163103232
0,DI,1586,"Honolulu, Hi",2018-04-08,Utah,Bailey,Choy,4,0,"21-17, 21-14",DI,24.813851606531998,6.031403846738821
1,DI,1586,"Honolulu, Hi",2018-04-08,Utah,Berkeley,Oblad,4,0,"21-17, 21-14",DI,23.441101891749323,5.923658886726818
2,DI,1586,"Honolulu, Hi",2018-04-08,LMU,Emma,Doud,4,1,"21-17, 21-14",DI,33.38228499007915,3.24013843720136
3,DI,1586,"Honolulu, Hi",2018-04-08,LMU,Chloe,Reinig,4,1,"21-17, 21-14",DI,25.07539829857542,3.7147180557295374
0,DI,1586,"Honolulu, Hi",2018-04-08,LMU,Kristen,Castellanos,5,0,"25-27, 23-21, 15-13",DI,27.818398824500463,5.722268305230199
1,DI,1586,"Honolulu, Hi",2018-04-08,LMU,Cierra,Simpson,5,0,"25-27, 23-21, 15-13",DI,27.818398824500463,5.722268305230199
2,DI,1586,"Honolulu, Hi",2018-04-08,Utah,Laura,Gauta,5,1,"25-27, 23-21, 15-13",DI,25.574901465297817,6.398398332213826
3,DI,1586,"Honolulu, Hi",2018-04-08,Utah,Lauren,Sproule,5,1,"25-27, 23-21, 15-13",DI,32.102188355304605,7.373269638456033
0,DI,1587,"Stanford, Ca",2018-04-08,Stanford,Morgan,Hentz,1,0,"21-15, 21-17",DI,38.94252345681103,3.859730691704147
1,DI,1587,"Stanford, Ca",2018-04-08,Stanford,Amelia,Smith,1,0,"21-15, 21-17",DI,38.94252345681103,3.859730691704147
2,DI,1587,"Stanford, Ca",2018-04-08,Saint Mary's,Morgan,Hughes,1,1,"21-15, 21-17",DI,40.852278093875384,3.88399445537035
3,DI,1587,"Stanford, Ca",2018-04-08,Saint Mary's,Payton,Rund,1,1,"21-15, 21-17",DI,40.852278093875384,3.88399445537035
0,DI,1587,"Stanford, Ca",2018-04-08,Saint Mary's,Emily,Bible,2,0,"21-19, 21-18",DI,32.766289327084195,3.788047980865625
1,DI,1587,"Stanford, Ca",2018-04-08,Saint Mary's,Lindsey,Knudsen,2,0,"21-19, 21-18",DI,32.766289327084195,3.788047980865625
2,DI,1587,"Stanford, Ca",2018-04-08,Stanford,Courtney,Bowen,2,1,"21-19, 21-18",DI,35.56642224005953,3.519482689360999
3,DI,1587,"Stanford, Ca",2018-04-08,Stanford,Sunny,Villapando,2,1,"21-19, 21-18",DI,44.09387290835058,3.696634826010935
0,DI,1587,"Stanford, Ca",2018-04-08,Stanford,Kate,Formico,3,0,"21-14, 21-14",DI,34.07111157740082,3.391773197478055
1,DI,1587,"Stanford, Ca",2018-04-08,Stanford,Catherine,Raquel,3,0,"21-14, 21-14",DI,27.202305012838114,3.4939059692123826
2,DI,1587,"Stanford, Ca",2018-04-08,Saint Mary's,Sarah,Chase,3,1,"21-14, 21-14",DI,30.415702139068678,3.65669712721259
3,DI,1587,"Stanford, Ca",2018-04-08,Saint Mary's,Mary,Hernandez,3,1,"21-14, 21-14",DI,30.415702139068678,3.65669712721259
0,DI,1587,"Stanford, Ca",2018-04-08,Saint Mary's,Lindsey,Calvin,4,0,"21-17, 21-14",DI,28.233723715895817,3.9244701831294115
1,DI,1587,"Stanford, Ca",2018-04-08,Saint Mary's,Kelsey,Knudsen,4,0,"21-17, 21-14",DI,24.723650985445367,3.785374602970065
2,DI,1587,"Stanford, Ca",2018-04-08,Stanford,Payton,Chang,4,1,"21-17, 21-14",DI,27.404387035978004,3.6610598551281535
3,DI,1587,"Stanford, Ca",2018-04-08,Stanford,Caitlin,Keefe,4,1,"21-17, 21-14",DI,27.556277809462806,3.5387161699865146
0,DI,1587,"Stanford, Ca",2018-04-08,Stanford,Shannon,Richardson,5,0,"13-21, 21-18, 18-16",DI,21.214690301719262,5.778117015198611
1,DI,1587,"Stanford, Ca",2018-04-08,Stanford,Blake,Sharp,5,0,"13-21, 21-18, 18-16",DI,26.616288303838942,5.5390919394078235
2,DI,1587,"Stanford, Ca",2018-04-08,Saint Mary's,Madi,Wilkerson,5,1,"13-21, 21-18, 18-16",DI,26.964558150469628,4.154808963832337
3,DI,1587,"Stanford, Ca",2018-04-08,Saint Mary's,Sienna,Young,5,1,"13-21, 21-18, 18-16",DI,27.510846336272017,4.408469763474643
0,DI,1589,"Los Angeles, Ca",2018-04-10,Pepperdine,Deahna,Kraft,1,0,"21-17, 21-15",DI,44.12816975784357,3.7288540596132114
1,DI,1589,"Los Angeles, Ca",2018-04-10,Pepperdine,Corinne,Quiggle,1,0,"21-17, 21-15",DI,44.12816975784357,3.7288540596132114
2,DI,1589,"Los Angeles, Ca",2018-04-10,USC,Abril,Bustamante,1,1,"21-17, 21-15",DI,52.50279318367159,3.4378069792849044
3,DI,1589,"Los Angeles, Ca",2018-04-10,USC,Tina,Graudina,1,1,"21-17, 21-15",DI,51.67399282879225,3.8767697563030823
0,DI,1589,"Los Angeles, Ca",2018-04-10,USC,Joy,Dennis,2,0,"21-13, 21-19",DI,29.020733045519787,3.1090621643237037
1,DI,1589,"Los Angeles, Ca",2018-04-10,USC,Brianna,Sizemore,2,0,"21-13, 21-19",DI,21.698594493841536,5.215070764647623
2,DI,1589,"Los Angeles, Ca",2018-04-10,Pepperdine,Brook,Bauer,2,1,"21-13, 21-19",DI,41.35624336897455,3.2522650018995716
3,DI,1589,"Los Angeles, Ca",2018-04-10,Pepperdine,Madalyn,Roh,2,1,"21-13, 21-19",DI,41.35624336897455,3.2522650018995716
