,date,compID,location,first_name,last_name,name,position,primary position,college,division,result,mu,sigma
11499,2018-03-10,1044,"Boca Raton, FL",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,26.343282404639183,7.167188565076584
11500,2018-03-10,1045,"Boca Raton, FL",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,25.800057989556347,6.886283102265711
11501,2018-03-21,1219,"Miami, Fl",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,1,32.192972141418046,6.21723489566354
11502,2018-03-24,1274,"Columbia, S.C.",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,29.57469288384908,5.78589902866126
11503,2018-03-24,1285,"Columbia, S.C.",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,28.383951728014924,5.472337229708206
11504,2018-03-25,1308,"Columbia, S.C.",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,26.696580651786547,5.202898558512965
11505,2018-03-25,1314,"Columbia, S.C.",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,26.716601787679256,5.093639388355596
11506,2018-03-30,1355,"Macon, Ga",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,1,27.904502546993356,4.947206639862112
11507,2018-03-30,1364,"Macon, Ga",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,25.39365424419128,4.679304640840213
11508,2018-03-31,1409,"Macon, Ga",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,1,26.35234873741234,4.56390959029854
11509,2018-03-31,1455,"Macon, Ga",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,25.68018326161269,4.397464163417452
11510,2018-04-04,1460,"DeLand, Fl",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,25.777712455869725,4.32500337999013
11511,2018-04-04,1461,"Deland, FL",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,25.894510185639255,4.269934837687902
11512,2018-04-13,1607,"Estero, Fl",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,1,26.445623771531555,4.222685740513438
11513,2018-04-13,1608,"Estero, Fl",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,25.361710898710676,4.074717042576975
11514,2018-04-14,1624,"Estero, Fl",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,25.443026360219367,4.009957144883041
11515,2018-04-14,1626,"Esetro, Fl",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,1,26.49299085470388,3.922717590723161
11516,2018-04-21,1780,"DeLand, Fl",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,26.459386345813215,3.8539960100993587
11517,2018-04-21,1786,"DeLand, Fl",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,26.309258453558147,3.772172291218574
11518,2018-04-22,1808,"Deland, FL",Kaitlan,Krivdo,Kaitlan Krivdo,5,5,FGCU,DI,0,26.550048132818855,3.741877125560477
11519,2018-03-09,1033,"Phoenix, Az",Mercedes,Pacheco,Mercedes Pacheco,3,4,New Mexico,DI,0,24.65411231188545,7.934567888906686
11520,2018-03-09,1034,"Phoenix, Az",Mercedes,Pacheco,Mercedes Pacheco,3,4,New Mexico,DI,0,21.515065100725472,7.2967053308093845
11521,2018-03-16,1115,"Tavares, Fl",Mercedes,Pacheco,Mercedes Pacheco,4,4,New Mexico,DI,0,21.81105560526181,7.153605442705048
11522,2018-03-17,1147,"Tavares, Fl",Mercedes,Pacheco,Mercedes Pacheco,4,4,New Mexico,DI,0,20.22061363897329,6.622735581742378
11523,2018-03-17,1148,"Tavares, Fl",Mercedes,Pacheco,Mercedes Pacheco,4,4,New Mexico,DI,0,19.92764338159673,6.372107626758038
11524,2018-03-30,1375,"Albuquerque, NM",Mercedes,Pacheco,Mercedes Pacheco,4,4,New Mexico,DI,0,17.614962210452962,5.952366848218014
11525,2018-03-31,1429,"Albuquerque, N.M.",Mercedes,Pacheco,Mercedes Pacheco,4,4,New Mexico,DI,0,18.1766421217928,5.929648466562175
11526,2018-03-31,1430,"Albuquerque, N.M.",Mercedes,Pacheco,Mercedes Pacheco,4,4,New Mexico,DI,1,21.531922238272234,5.548666963000948
11527,2018-04-07,1545,"Bakersfield, Ca",Mercedes,Pacheco,Mercedes Pacheco,4,4,New Mexico,DI,0,21.029271577137056,5.304715757795564
11528,2018-04-14,1636,"Kingsville, Tx",Mercedes,Pacheco,Mercedes Pacheco,4,4,New Mexico,DI,1,23.73085530333361,5.029051385914906
11529,2018-04-15,1669,"Kingsville, Tx",Mercedes,Pacheco,Mercedes Pacheco,3,4,New Mexico,DI,0,23.85925848551801,4.869780683468098
11530,2018-04-20,1728,"Tucson, Az",Mercedes,Pacheco,Mercedes Pacheco,4,4,New Mexico,DI,0,24.456397183233186,4.868452741246763
11531,2018-04-21,1778,"Tucson, Az",Mercedes,Pacheco,Mercedes Pacheco,4,4,New Mexico,DI,0,24.446368327968287,4.72347199015623
11532,2018-03-10,1041,"Manhattan Beach, Ca",Madison,Besterfield,Madison Besterfield,4,3,FIU,DI,0,24.965137219013997,8.053248215057598
11533,2018-03-10,1054,"Manhattan Beach, Ca",Madison,Besterfield,Madison Besterfield,3,3,FIU,DI,0,24.303474054032243,7.569412891865343
11534,2018-03-11,1073,"Manhattan Beach, Ca",Madison,Besterfield,Madison Besterfield,2,3,FIU,DI,0,25.21250581160154,7.425248989175315
