,date,compID,Name(Rating),position,result,Partner,Opponent 1,Opponent 2,primary position,location,college,division,playerid,name,mu
17,2018-04-21,1779,Lauren Durham - Stetson (37.54),4,1,Julie Varga - Stetson (37.54),Shaylee Befus - Jacksonville (23.83),Bethany Salapek - Jacksonville (19.97),4,"DeLand, Fl",Stetson,DI,398,Lauren Durham,37.53548966915625
18,2018-04-22,1799,Lauren Durham - Stetson (38.89),4,1,Julie Varga - Stetson (38.89),Madilyn McCarty - UNF (33.6),Nicole DeBolt - UNF (33.6),4,"Deland, FL",Stetson,DI,398,Lauren Durham,38.89037604643732
19,2018-04-22,1813,Lauren Durham - Stetson (37.93),4,0,Julie Varga - Stetson (37.93),Madilyn McCarty - UNF (36.0),Nicole DeBolt - UNF (36.0),4,"Deland, Fl   (Finals)",Stetson,DI,398,Lauren Durham,37.93304036497022
0,2018-03-03,920,Taija Thomas - FIU (26.87),5,1,Mariana Dal Pozzo - FIU (26.87),Rebecca Ingram - Stetson (18.55),Quinci Birker - Stetson (17.92),5,"Tallahassee, FL",FIU,DI,288,Taija Thomas,26.87089558481243
1,2018-03-10,1041,Taija Thomas - FIU (28.45),5,1,Mariana Dal Pozzo - FIU (28.45),Maja Kaiser - USC (19.47),Alexandra Poletto - USC (19.91),5,"Manhattan Beach, Ca",FIU,DI,288,Taija Thomas,28.453790982931014
2,2018-03-10,1054,Taija Thomas - FIU (25.4),5,0,Mariana Dal Pozzo - FIU (25.4),Izzy Carey - UCLA (29.86),Megan Muret - UCLA (29.86),5,"Manhattan Beach, Ca",FIU,DI,288,Taija Thomas,25.40117873889139
3,2018-03-11,1073,Taija Thomas - FIU (28.39),5,1,Mariana Dal Pozzo - FIU (28.39),Paige Dreeuws - Hawaii (24.75),Hannah Zalopany - Hawaii (24.75),5,"Manhattan Beach, Ca",FIU,DI,288,Taija Thomas,28.38878465007193
4,2018-03-11,1078,Taija Thomas - FIU (29.26),5,1,Mariana Dal Pozzo - FIU (29.26),Maddie Dilfer - Pepperdine (18.29),Jordan Ferrari - Pepperdine (21.99),5,"Manhattan Beach, Ca",FIU,DI,288,Taija Thomas,29.26046885790658
5,2018-03-16,1111,Taija Thomas - FIU (30.16),5,1,Mariana Dal Pozzo - FIU (30.16),Hannah Marchand - Jacksonville (18.5),Mallory Mattingly - Jacksonville (23.42),5,"Tavares, Fl",FIU,DI,288,Taija Thomas,30.159956252394068
6,2018-03-16,1115,Taija Thomas - FIU (30.59),5,1,Mariana Dal Pozzo - FIU (30.59),Carly Beddingfield - New Mexico (19.18),Abbey Wilson - New Mexico (18.74),5,"Tavares, Fl",FIU,DI,288,Taija Thomas,30.5875180344217
7,2018-03-17,1162,Taija Thomas - FIU (31.4),5,1,Mariana Dal Pozzo - FIU (31.4),Courtney Mullinax - UNC Wilmington (23.06),Jaime Thomas - UNC Wilmington (23.06),5,"Tavares, Fl",FIU,DI,288,Taija Thomas,31.398882367374203
8,2018-03-17,1164,Taija Thomas - FIU (32.71),5,1,Mariana Dal Pozzo - FIU (32.71),Taylor Foley - College of Charleston (26.62),Logan Manusky - College of Charleston (26.62),5,"Tavares, Fl",FIU,DI,288,Taija Thomas,32.70547266221026
9,2018-03-21,1219,Taija Thomas - FIU (29.57),5,0,Mariana Dal Pozzo - FIU (29.57),Alanya Ryan - FGCU (29.43),Kaitlan Krivdo - FGCU (29.43),5,"Miami, Fl",FIU,DI,288,Taija Thomas,29.568574899335193
10,2018-03-30,1351,Taija Thomas - FIU (31.35),5,1,Mariana Dal Pozzo - FIU (31.35),Emily Reinking - Grand Canyon (28.16),Jamie Walsh - Grand Canyon (28.16),5,"Miami, Fl",FIU,DI,288,Taija Thomas,31.348711108037897
11,2018-03-30,1357,Taija Thomas - FIU (30.85),5,0,Mariana Dal Pozzo - FIU (30.85),Izzy Carey - UCLA (37.75),Megan Muret - UCLA (37.75),5,"Miami, Fl",FIU,DI,288,Taija Thomas,30.850490495368405
12,2018-03-30,1372,Taija Thomas - FIU (31.65),5,1,Mariana De Paula Silva - FIU (31.65),Jess Vastine - South Carolina (21.92),Avery Davis - South Carolina (26.98),5,"Miami, Fl",FIU,DI,288,Taija Thomas,31.64945879912775
13,2018-03-31,1405,Taija Thomas - FIU (31.15),5,0,Mariana Dal Pozzo - FIU (31.15),Francesca Goncalves - Florida State (38.55),Eva Torruella - Florida State (36.66),5,"Miami, Fl",FIU,DI,288,Taija Thomas,31.150440317437806
14,2018-03-31,1420,Taija Thomas - FIU (30.01),5,0,Mariana Dal Pozzo - FIU (30.01),Ashley Delgado - Tulane (32.74),Addison Hermstad - Tulane (32.4),5,"Miami, Fl",FIU,DI,288,Taija Thomas,30.006319789848693
