,date,compID,location,playerid,position,primary position,college,division,result,mu,sigma
12236,2018-03-21,1220,"Wilmington, N.C.",586,2,2,Coastal Carolina,DI,0,24.64433543811942,7.8948147896439025
12237,2018-03-21,1221,"Wilmington, N.C.",586,2,2,Coastal Carolina,DI,0,24.71348914195564,7.577092609740442
12238,2018-03-30,1355,"Macon, Ga",586,3,2,Coastal Carolina,DI,0,23.419428712000858,7.142134202274392
12239,2018-03-30,1408,"Macon, Ga",586,3,2,Coastal Carolina,DI,0,23.515376667055353,6.970751111625942
12240,2018-03-31,1409,"Macon, Ga",586,3,2,Coastal Carolina,DI,0,23.354279024676767,6.748124945859024
12241,2018-03-31,1444,"Macon, Ga",586,2,2,Coastal Carolina,DI,0,24.237353347316812,6.736798904948335
12242,2018-04-06,1475,"Jacksonville, Fl",586,2,2,Coastal Carolina,DI,1,26.587774000416385,6.406058098827646
12243,2018-04-06,1476,"Jacksonville, Fl",586,2,2,Coastal Carolina,DI,1,34.49047143120081,5.7669342080494586
12244,2018-04-07,1537,"Jacksonville, Fl",586,2,2,Coastal Carolina,DI,0,34.12387407028509,5.473918088632803
12245,2018-04-07,1548,"Jacksonville, Fl",586,1,2,Coastal Carolina,DI,0,32.94911102844469,5.146776259243327
12246,2018-04-11,1592,"Conway, S.C.",586,2,2,Coastal Carolina,DI,1,36.51170365940436,4.809058643292754
12247,2018-04-11,1593,"Conway, S.C.",586,2,2,Coastal Carolina,DI,1,38.5808653324457,4.594134958702923
12248,2018-04-13,1602,"Columbia, S.C.",586,1,2,Coastal Carolina,DI,0,39.27690501216486,4.482440541457575
12249,2018-04-13,1615,"Columbia, S.C.",586,1,2,Coastal Carolina,DI,1,41.15173417768067,4.348467869119123
12250,2018-04-14,1635,"Columbia, S.C.",586,1,2,Coastal Carolina,DI,0,42.251282667568006,4.348938915272723
12251,2018-04-14,1645,"Columbia, S.C.",586,1,2,Coastal Carolina,DI,0,41.61102014495044,4.130192444835843
12252,2018-03-21,1220,"Wilmington, N.C.",2075,3,3,Coastal Carolina,DI,0,22.938580225303422,7.66888290135586
12253,2018-03-21,1221,"Wilmington, N.C.",2075,3,3,Coastal Carolina,DI,0,21.8876690776727,7.207512967455257
12254,2018-03-30,1355,"Macon, Ga",2075,2,3,Coastal Carolina,DI,0,22.72198725599403,7.168107613183117
12255,2018-03-30,1408,"Macon, Ga",2075,2,3,Coastal Carolina,DI,0,23.613954690499163,7.162204625453166
12256,2018-03-31,1409,"Macon, Ga",2075,2,3,Coastal Carolina,DI,0,24.455966436668454,7.126879438426821
12257,2018-03-31,1444,"Macon, Ga",2075,3,3,Coastal Carolina,DI,0,24.612680645246922,6.970358924689178
12258,2018-04-06,1475,"Jacksonville, Fl",2075,3,3,Coastal Carolina,DI,0,22.648253105104427,6.478773283010395
12259,2018-04-06,1476,"Jacksonville, Fl",2075,3,3,Coastal Carolina,DI,0,22.69809354544057,6.31101351743506
12260,2018-04-07,1537,"Jacksonville, Fl",2075,3,3,Coastal Carolina,DI,0,22.743042826111918,6.143736935653031
12261,2018-04-07,1548,"Jacksonville, Fl",2075,3,3,Coastal Carolina,DI,0,21.863320475556428,5.825446432371105
12262,2018-04-11,1592,"Conway, S.C.",2075,3,3,Coastal Carolina,DI,0,21.223608177778505,5.576577596028103
12263,2018-04-11,1593,"Conway, S.C.",2075,3,3,Coastal Carolina,DI,0,20.9898754007269,5.390394793316399
12264,2018-04-13,1602,"Columbia, S.C.",2075,3,3,Coastal Carolina,DI,0,21.489244004623725,5.390552195347759
12265,2018-04-13,1615,"Columbia, S.C.",2075,3,3,Coastal Carolina,DI,0,20.782038676601715,5.207640840116966
12266,2018-04-14,1635,"Columbia, S.C.",2075,3,3,Coastal Carolina,DI,1,28.541246763915108,4.7205598956782095
12267,2018-04-14,1645,"Columbia, S.C.",2075,3,3,Coastal Carolina,DI,0,28.60960695138216,4.59943232520048
12268,2018-03-21,1220,"Wilmington, N.C.",2076,3,3,Coastal Carolina,DI,0,22.938580225303422,7.66888290135586
12269,2018-03-21,1221,"Wilmington, N.C.",2076,3,3,Coastal Carolina,DI,0,21.8876690776727,7.207512967455257
12270,2018-03-30,1355,"Macon, Ga",2076,2,3,Coastal Carolina,DI,0,22.72198725599403,7.168107613183117
12271,2018-03-30,1408,"Macon, Ga",2076,2,3,Coastal Carolina,DI,0,23.613954690499163,7.162204625453166
12272,2018-03-31,1409,"Macon, Ga",2076,2,3,Coastal Carolina,DI,0,24.455966436668454,7.126879438426821
12273,2018-03-31,1444,"Macon, Ga",2076,3,3,Coastal Carolina,DI,0,24.612680645246922,6.970358924689178
12274,2018-04-06,1475,"Jacksonville, Fl",2076,3,3,Coastal Carolina,DI,0,22.648253105104427,6.478773283010395
12275,2018-04-06,1476,"Jacksonville, Fl",2076,3,3,Coastal Carolina,DI,0,22.69809354544057,6.31101351743506
12276,2018-04-07,1537,"Jacksonville, Fl",2076,3,3,Coastal Carolina,DI,0,22.743042826111918,6.143736935653031
12277,2018-04-07,1548,"Jacksonville, Fl",2076,3,3,Coastal Carolina,DI,0,21.863320475556428,5.825446432371105
12278,2018-04-11,1592,"Conway, S.C.",2076,4,3,Coastal Carolina,DI,0,21.273621002573115,5.5866827105117265
12279,2018-04-11,1593,"Conway, S.C.",2076,4,3,Coastal Carolina,DI,0,20.95087903289627,5.403755757227412
12280,2018-04-13,1602,"Columbia, S.C.",2076,4,3,Coastal Carolina,DI,0,21.250403747296854,5.404003338226453
12281,2018-04-13,1615,"Columbia, S.C.",2076,4,3,Coastal Carolina,DI,1,23.797153864564965,5.116507733760492
12282,2018-04-14,1635,"Columbia, S.C.",2076,3,3,Coastal Carolina,DI,1,31.304578941223905,4.655419239208114
12283,2018-04-14,1645,"Columbia, S.C.",2076,3,3,Coastal Carolina,DI,0,31.384765946644773,4.53931841385999
12284,2018-03-21,1220,"Wilmington, N.C.",2077,4,4,Coastal Carolina,DI,0,22.583187994817074,7.646762615544486
12285,2018-03-21,1221,"Wilmington, N.C.",2077,5,4,Coastal Carolina,DI,0,19.991139236218025,7.041389486932486
12286,2018-03-30,1355,"Macon, Ga",2077,4,4,Coastal Carolina,DI,0,19.214116089676896,6.7186066597073415
12287,2018-03-30,1408,"Macon, Ga",2077,4,4,Coastal Carolina,DI,0,19.350344629267767,6.639016517693157
12288,2018-03-31,1409,"Macon, Ga",2077,4,4,Coastal Carolina,DI,0,19.144036350908284,6.4519526862057806
12289,2018-04-11,1592,"Conway, S.C.",2077,4,4,Coastal Carolina,DI,0,18.35271956173625,6.125725167726796
12290,2018-04-11,1593,"Conway, S.C.",2077,4,4,Coastal Carolina,DI,0,17.904034989338523,5.883498880292588
12291,2018-04-13,1602,"Columbia, S.C.",2077,4,4,Coastal Carolina,DI,0,18.203471587278784,5.883579298357232
12292,2018-04-13,1615,"Columbia, S.C.",2077,4,4,Coastal Carolina,DI,1,21.166590948511363,5.510369685123545
12293,2018-04-14,1635,"Columbia, S.C.",2077,4,4,Coastal Carolina,DI,0,21.255014522408203,5.424692272328096
12294,2018-04-14,1645,"Columbia, S.C.",2077,4,4,Coastal Carolina,DI,0,21.506414001915186,5.4004788984904275
12295,2018-03-21,1220,"Wilmington, N.C.",580,4,5,Coastal Carolina,DI,0,22.583187994817074,7.646762615544486
12296,2018-03-21,1221,"Wilmington, N.C.",580,5,5,Coastal Carolina,DI,0,19.99113923621802,7.041389486932486
12297,2018-03-30,1355,"Macon, Ga",580,4,5,Coastal Carolina,DI,0,19.214116089676892,6.7186066597073415
12298,2018-03-30,1408,"Macon, Ga",580,4,5,Coastal Carolina,DI,0,19.35034462926776,6.639016517693157
12299,2018-03-31,1409,"Macon, Ga",580,4,5,Coastal Carolina,DI,0,19.144036350908276,6.4519526862057806
12300,2018-03-31,1444,"Macon, Ga",580,5,5,Coastal Carolina,DI,0,18.41297563925068,6.226448694455049
12301,2018-04-06,1475,"Jacksonville, Fl",580,5,5,Coastal Carolina,DI,1,20.372162782685276,5.953920324151289
12302,2018-04-06,1476,"Jacksonville, Fl",580,5,5,Coastal Carolina,DI,0,18.90162292386851,5.657412363945785
12303,2018-04-07,1548,"Jacksonville, Fl",580,4,5,Coastal Carolina,DI,0,17.156804969486892,5.37870768552035
12304,2018-04-11,1592,"Conway, S.C.",580,5,5,Coastal Carolina,DI,0,16.67873359198814,5.234225303611103
12305,2018-04-11,1593,"Conway, S.C.",580,5,5,Coastal Carolina,DI,1,20.64169417927515,4.878450957486606
12306,2018-04-13,1615,"Columbia, S.C.",580,5,5,Coastal Carolina,DI,0,18.888006732412073,4.681674605925476
12307,2018-04-14,1635,"Columbia, S.C.",580,5,5,Coastal Carolina,DI,0,18.83167688044268,4.642622735888068
12308,2018-04-14,1645,"Columbia, S.C.",580,5,5,Coastal Carolina,DI,0,18.50366044209346,4.563940587370778
12309,2018-03-21,1220,"Wilmington, N.C.",2079,5,4,Coastal Carolina,DI,0,20.663315574560382,7.491713255238807
12310,2018-03-21,1221,"Wilmington, N.C.",2079,4,4,Coastal Carolina,DI,0,20.059119738332686,7.171562774937357
12311,2018-03-30,1355,"Macon, Ga",2079,5,4,Coastal Carolina,DI,0,17.939162400930442,6.682929479887456
12312,2018-03-30,1408,"Macon, Ga",2079,5,4,Coastal Carolina,DI,0,16.69767384250753,6.365401939246571
12313,2018-03-31,1409,"Macon, Ga",2079,5,4,Coastal Carolina,DI,0,15.385865585408459,6.029500877738412
12314,2018-03-31,1444,"Macon, Ga",2079,4,4,Coastal Carolina,DI,0,15.589776278442557,5.981988775042569
12315,2018-04-06,1475,"Jacksonville, Fl",2079,4,4,Coastal Carolina,DI,0,14.361993396224532,5.6848342078470875
12316,2018-04-06,1476,"Jacksonville, Fl",2079,4,4,Coastal Carolina,DI,0,14.597042784778276,5.6522572796022414
12317,2018-04-07,1537,"Jacksonville, Fl",2079,4,4,Coastal Carolina,DI,0,14.860430600141692,5.632342597117694
12318,2018-04-13,1602,"Columbia, S.C.",2079,5,4,Coastal Carolina,DI,0,14.900537185182067,5.626251060014061
12319,2018-03-21,1220,"Wilmington, N.C.",2078,5,4,Coastal Carolina,DI,0,20.663315574560382,7.491713255238807
12320,2018-03-21,1221,"Wilmington, N.C.",2078,4,4,Coastal Carolina,DI,0,20.059119738332686,7.171562774937357
12321,2018-03-30,1355,"Macon, Ga",2078,5,4,Coastal Carolina,DI,0,17.939162400930442,6.682929479887456
12322,2018-03-30,1408,"Macon, Ga",2078,5,4,Coastal Carolina,DI,0,16.69767384250753,6.365401939246571
12323,2018-03-31,1409,"Macon, Ga",2078,5,4,Coastal Carolina,DI,0,15.385865585408459,6.029500877738412
12324,2018-03-31,1444,"Macon, Ga",2078,4,4,Coastal Carolina,DI,0,15.589776278442557,5.981988775042569
12325,2018-04-06,1475,"Jacksonville, Fl",2078,4,4,Coastal Carolina,DI,0,14.361993396224532,5.6848342078470875
12326,2018-04-06,1476,"Jacksonville, Fl",2078,4,4,Coastal Carolina,DI,0,14.597042784778276,5.6522572796022414
12327,2018-04-07,1537,"Jacksonville, Fl",2078,4,4,Coastal Carolina,DI,0,14.860430600141692,5.632342597117694
12328,2018-04-13,1602,"Columbia, S.C.",2078,5,4,Coastal Carolina,DI,0,14.900537185182067,5.626251060014061
12329,2018-03-23,1230,"Irvine, Ca",69,2,2,Long Beach State,DI,1,32.99959329200713,7.170775414792377
12330,2018-03-27,1331,"Long Beach, Ca",69,2,2,Long Beach State,DI,1,39.195307952240555,6.371730523293459
12331,2018-03-28,1340,"Long Beach, Ca",69,2,2,Long Beach State,DI,1,40.13760724923917,6.350567340633819
12332,2018-03-28,1341,"Long Beach, Ca",69,2,2,Long Beach State,DI,1,43.71313006332418,5.889810877266825
12333,2018-03-31,1433,"Folsom, Ca",69,2,2,Long Beach State,DI,1,45.089451393953354,5.727691631629368
12334,2018-03-31,1435,"Folsom, Ca",69,3,2,Long Beach State,DI,1,45.59779262318807,5.722782249511872
12335,2018-03-31,1438,"Folsom, Ca",69,3,2,Long Beach State,DI,0,44.496193264666886,5.367659894535687
12336,2018-04-01,1456,"Folsom, Ca",69,3,2,Long Beach State,DI,0,43.74537228494639,5.112817556918126
12337,2018-04-01,1457,"Folsom, Ca",69,2,2,Long Beach State,DI,1,44.6500962148676,5.1105680878215605
12338,2018-04-04,1463,"Los Angeles, Ca",69,3,2,Long Beach State,DI,0,44.69755362602726,4.969953578432049
12339,2018-04-14,1644,"Long Beach, Ca",69,2,2,Long Beach State,DI,1,45.62675945480245,4.958863458814062
12340,2018-04-14,1657,"Long Beach, Ca",69,2,2,Long Beach State,DI,1,46.75150348886598,4.87977697132584
12341,2018-04-15,1678,"Long Beach, Ca",69,2,2,Long Beach State,DI,1,48.96451028950104,4.622821260489392
12342,2018-04-15,1681,"Long Beach, Ca",69,2,2,Long Beach State,DI,1,49.96677180255205,4.5909330228415435
12343,2018-04-17,1707,"Los Angeles, Ca",69,2,2,Long Beach State,DI,1,50.89045644329885,4.579951493815257
12344,2018-04-17,1708,"Los Angeles, Ca",69,2,2,Long Beach State,DI,1,51.799120031857484,4.575631461205315
12345,2018-04-19,1712,"Long Beach, Ca",69,2,2,Long Beach State,DI,0,51.48951838248712,4.348639497138451
12346,2018-04-27,1831,"Honolulu, Hi",69,2,2,Long Beach State,DI,1,52.39902817803176,4.344435493893811
12347,2018-04-27,1833,"Honolulu, Hi",69,2,2,Long Beach State,DI,0,51.7039104444218,4.134640778631565
12348,2018-04-28,1841,"Honolulu, Hi",69,2,2,Long Beach State,DI,0,52.143096589750776,4.0260473249214455
12349,2018-04-28,1843,"Honolulu, Hi",69,2,2,Long Beach State,DI,1,54.78524655002019,3.835796884095153
12350,2018-04-28,1844,"Honolulu, Hi  Big West Championship",69,2,2,Long Beach State,DI,0,55.11687077585546,3.725709078966898
12351,2018-03-23,1237,"Saint Leo,Fl",817,5,5,FIU,DI,1,26.508420523437646,7.881063462960336
12352,2018-03-24,1259,"Atlanta, Ga",787,5,5,Jacksonville State,DI,0,20.39761945090586,7.448628990186935
12353,2018-03-24,1269,"Atlanta, Ga",787,5,5,Jacksonville State,DI,0,19.935432501062238,7.226236503117916
12354,2018-03-30,1404,"Baton Rouge, La",787,5,5,Jacksonville State,DI,1,23.308447445313778,6.632373116970301
12355,2018-03-31,1426,"Baton Rouge, La",787,5,5,Jacksonville State,DI,0,23.228912714293752,6.567597374620191
12356,2018-03-31,1448,"Baton Rouge, La",787,5,5,Jacksonville State,DI,0,22.829491110787618,6.399720477684059
12357,2018-04-14,1652,"Baton Rouge, La",787,5,5,Jacksonville State,DI,0,22.84542985147932,6.376305590343543
12358,2018-04-14,1666,"Baton Rouge, La",787,5,5,Jacksonville State,DI,0,22.051073694682454,6.123356583832702
12359,2018-04-15,1672,"Baton Rouge, La",787,5,5,Jacksonville State,DI,0,21.5678342830791,5.958348218508188
12360,2018-04-20,1743,"Clarksville, Tn",787,5,5,Jacksonville State,DI,0,20.545451533006375,5.658955756369963
12361,2018-03-24,1262,"Columbia, SC",1921,5,5,UNC Wilmington,DI,0,22.71102856549893,7.574972564842123
12362,2018-03-24,1271,"Columbia, S.C.",1921,5,5,UNC Wilmington,DI,0,20.370635342559332,6.96871577292434
12363,2018-03-24,1271,"Columbia, S.C.",1374,4,4,UAB,DI,0,22.196512910021966,7.506704123613753
12364,2018-03-24,1283,"Baton Rouge, La",882,2,2,LSU,DI,0,24.224329597580986,7.720379497839475
12365,2018-03-24,1293,"Baton Rouge, La",882,3,2,LSU,DI,0,23.917419619874536,7.379196271293871
12366,2018-03-25,1322,"Baton Rouge, La",882,2,2,LSU,DI,1,34.33837717966156,6.279053255029601
12367,2018-03-25,1323,"Baton Rouge, La",882,2,2,LSU,DI,1,38.24377296883126,5.727036313833787
12368,2018-03-30,1383,"Miami, Fl",882,2,2,LSU,DI,1,39.650540828645646,5.5612736992765255
12369,2018-04-08,1563,"New Orleans, La",882,2,2,LSU,DI,1,40.75693585702465,5.493026072181554
12370,2018-03-24,1286,"Conway, Ar",1238,3,2,Central Arkansas,DI,0,21.51328194046358,7.422966594207578
12371,2018-03-30,1397,"Baton Rouge, La",1238,3,2,Central Arkansas,DI,0,19.683533488648308,6.9554628836924905
12372,2018-03-31,1417,"Baton Rouge, La",1238,2,2,Central Arkansas,DI,1,29.625200227981285,6.101597964992069
12373,2018-03-31,1448,"Baton Rouge, La",1238,2,2,Central Arkansas,DI,1,31.51533457062617,5.8459992555057285
12374,2018-04-07,1535,"New Orleans, La",1238,3,2,Central Arkansas,DI,0,28.904674145528325,5.400480742114212
12375,2018-04-08,1563,"New Orleans, La",1238,1,2,Central Arkansas,DI,0,30.004641201766592,5.401090702483989
12376,2018-04-08,1565,"New Orleans, La",1238,1,2,Central Arkansas,DI,0,29.234289269701453,5.099282481958735
12377,2018-04-08,1581,"New Orleans, La",1238,1,2,Central Arkansas,DI,0,30.33425442308023,5.099929613755825
12378,2018-04-13,1612,"Conway, Ar",1238,2,2,Central Arkansas,DI,0,30.184938817541983,4.869741514964186
12379,2018-04-13,1613,"Conway, Ar",1238,1,2,Central Arkansas,DI,1,32.75350569952467,4.638249985877232
12380,2018-04-14,1627,"Conway, Ar",1238,2,2,Central Arkansas,DI,0,32.54429784202268,4.435480861294316
12381,2018-04-20,1806,"Houston, Tx",1238,2,2,Central Arkansas,DI,0,32.8083466607346,4.302340507683355
12382,2018-04-20,1807,"Houston, Tx",1238,2,2,Central Arkansas,DI,0,33.128866360930516,4.178459280425442
12383,2018-04-21,1801,"Houston, Tx",1238,1,2,Central Arkansas,DI,0,34.2288248427119,4.179256378861099
12384,2018-04-21,1804,"Houston, Tx",1238,2,2,Central Arkansas,DI,0,34.472441536072786,4.056418635795038
12385,2018-04-22,1802,"Houston, Tx",1238,2,2,Central Arkansas,DI,0,35.188660072364925,3.999721279132683
12386,2018-04-22,1803,"Houston, Tx",1238,2,2,Central Arkansas,DI,1,36.293359515934064,3.9497847437852727
12387,2018-04-22,1805,"Houston, Tx",1238,2,2,Central Arkansas,DI,1,37.36270741601645,3.9064755634695687
12388,2018-03-24,1292,"Baton Rouge, La",944,4,4,Stetson,DI,0,22.66522408092824,7.596822096007207
12389,2018-03-24,1292,"Baton Rouge, La",962,5,5,Tulane,DI,0,19.213506466930752,7.485293606515503
12390,2018-03-24,1294,"Baton Rouge, La",110,3,3,LSU,DI,1,28.82666531889756,7.5004964582537985
12391,2018-03-24,1294,"Baton Rouge, La",933,4,4,LSU,DI,1,30.68881544252354,7.387308537619443
12392,2018-03-31,1426,"Baton Rouge, La",933,4,4,LSU,DI,1,31.17200306670582,7.279603044228453
12393,2018-03-24,1294,"Baton Rouge, La",931,5,5,LSU,DI,1,27.765958507755713,7.7065489647412155
12394,2018-03-31,1426,"Baton Rouge, La",931,5,5,LSU,DI,1,27.99084265057241,7.604384155203379
12395,2018-03-24,1296,"Salem, Or",166,1,1,Oregon,DI,0,23.634017862896716,7.771480556379449
12396,2018-03-26,1328,"Irvine, Ca",166,1,1,Oregon,DI,0,24.695397140656798,7.74480478792413
12397,2018-03-28,1340,"Long Beach, Ca",166,1,1,Oregon,DI,0,25.77127212831879,7.727266040285311
12398,2018-03-28,1343,"Long Beach, Ca",166,1,1,Oregon,DI,0,26.567004912324695,7.581227893521648
12399,2018-04-07,1546,"Salem, Ore",166,1,1,Oregon,DI,0,25.98474489317967,7.1502926561586095
12400,2018-04-14,1632,"Seattle, Wa",166,1,1,Oregon,DI,0,27.08225879693085,7.148547920245149
12401,2018-04-14,1633,"Seattle, Wa",166,1,1,Oregon,DI,0,28.18148693795996,7.148277060870086
12402,2018-04-15,1673,"Seattle, Wa",166,1,1,Oregon,DI,0,29.279420278827597,7.146916868205829
12403,2018-04-15,1674,"Seattle, Wa",166,1,1,Oregon,DI,0,30.379420010282356,7.147402306317351
12404,2018-04-26,1819,"Stanford, Ca",166,1,1,Oregon,DI,0,31.479329064083576,7.147790020117249
12405,2018-04-26,1824,"Stanford, Ca",166,1,1,Oregon,DI,0,32.329072722281836,7.025592068596253
12406,2018-03-24,1296,"Salem, Or",164,1,2,Oregon,DI,0,23.634017862896716,7.771480556379449
12407,2018-03-26,1328,"Irvine, Ca",164,2,2,Oregon,DI,0,24.531965845588836,7.770118504523367
12408,2018-03-28,1340,"Long Beach, Ca",164,2,2,Oregon,DI,0,25.36906603969013,7.73116882564117
12409,2018-03-28,1343,"Long Beach, Ca",164,2,2,Oregon,DI,0,26.207923996701286,7.692630265992738
12410,2018-04-07,1546,"Salem, Ore",164,2,2,Oregon,DI,1,33.753668392329324,6.891938314077505
12411,2018-04-14,1632,"Seattle, Wa",164,2,2,Oregon,DI,0,34.61742780600715,6.867841996965756
12412,2018-04-14,1633,"Seattle, Wa",164,2,2,Oregon,DI,0,35.19909511381519,6.723609648174721
12413,2018-04-15,1673,"Seattle, Wa",164,2,2,Oregon,DI,0,36.03925721591771,6.687329417671917
12414,2018-04-15,1674,"Seattle, Wa",164,2,2,Oregon,DI,0,34.56087171463472,6.212783831084622
12415,2018-04-26,1819,"Stanford, Ca",164,2,2,Oregon,DI,0,33.14417470258723,5.803149684924567
12416,2018-04-26,1824,"Stanford, Ca",164,2,2,Oregon,DI,0,31.28518299449207,5.4234800810820465
12417,2018-03-24,1296,"Salem, Or",168,2,3,Oregon,DI,0,24.042471208117583,7.837063745280371
12418,2018-03-26,1328,"Irvine, Ca",168,3,3,Oregon,DI,0,24.40422507740193,7.759228015877412
12419,2018-03-28,1340,"Long Beach, Ca",168,3,3,Oregon,DI,0,24.72513313192654,7.663621881792415
12420,2018-03-28,1343,"Long Beach, Ca",168,3,3,Oregon,DI,0,24.081009741448337,7.2906050827443725
12421,2018-04-07,1546,"Salem, Ore",168,3,3,Oregon,DI,0,22.28944119850813,6.79849487251791
12422,2018-04-14,1632,"Seattle, Wa",168,3,3,Oregon,DI,0,22.61448309328176,6.707495255221837
12423,2018-04-14,1633,"Seattle, Wa",168,3,3,Oregon,DI,0,23.069878324611434,6.679306519277294
12424,2018-04-15,1673,"Seattle, Wa",168,3,3,Oregon,DI,0,23.560594391487033,6.6726684370799765
12425,2018-04-15,1674,"Seattle, Wa",168,3,3,Oregon,DI,0,24.06054103566268,6.673129022379946
12426,2018-04-26,1819,"Stanford, Ca",168,3,3,Oregon,DI,0,24.09517533539257,6.499956895503884
12427,2018-04-26,1824,"Stanford, Ca",168,3,3,Oregon,DI,0,24.544965328938456,6.469244039006421
12428,2018-03-24,1296,"Salem, Or",167,2,3,Oregon,DI,0,24.042471208117583,7.837063745280371
12429,2018-03-26,1328,"Irvine, Ca",167,3,3,Oregon,DI,0,24.40422507740193,7.759228015877412
12430,2018-03-28,1340,"Long Beach, Ca",167,3,3,Oregon,DI,0,24.72513313192654,7.663621881792415
12431,2018-03-28,1343,"Long Beach, Ca",167,3,3,Oregon,DI,0,24.081009741448337,7.2906050827443725
12432,2018-04-07,1546,"Salem, Ore",167,3,3,Oregon,DI,0,22.28944119850813,6.79849487251791
12433,2018-04-14,1632,"Seattle, Wa",167,3,3,Oregon,DI,0,22.61448309328176,6.707495255221837
12434,2018-04-14,1633,"Seattle, Wa",167,3,3,Oregon,DI,0,23.069878324611434,6.679306519277294
12435,2018-04-15,1673,"Seattle, Wa",167,3,3,Oregon,DI,0,23.560594391487033,6.6726684370799765
12436,2018-04-15,1674,"Seattle, Wa",167,3,3,Oregon,DI,0,24.06054103566268,6.673129022379946
12437,2018-04-26,1819,"Stanford, Ca",167,3,3,Oregon,DI,0,24.09517533539257,6.499956895503884
12438,2018-04-26,1824,"Stanford, Ca",167,3,3,Oregon,DI,0,24.544965328938453,6.469244039006421
12439,2018-03-24,1296,"Salem, Or",802,3,1,Oregon,DI,0,20.336919134414053,7.549636304426463
12440,2018-03-26,1328,"Irvine, Ca",802,1,1,Oregon,DI,0,21.400471621370137,7.525232900317549
